GlobalTracer.FirstPowerUp_Info: Fri Apr 06 12:03:19 PDT 2018[0.058]: ***** AUTO_MODE *****
GlobalTracer.Vision_Info: Pixy is enabled!
GlobalTracer.FirstPowerUp_Info: PNCMP_Qualification063 (Blue2) [FMSConnected=true] msg=LLL
GlobalTracer.FirstPowerUp_Info: eventName=PNCMP, matchType=Qualification, matchNumber=063
GlobalTracer.CmdAutoMoveToCrossField_Info: [0.126] delay=0.0, startPos=RIGHT_POS
GlobalTracer.Robot_Info: [0.147] <<< DRIVE_TO_LANE_3>>> xPos=  0.00,yPos=  0.00,heading=   0.0/   0.0,volts=12.7(12.6)
GlobalTracer.printPidInfo_Info: [0.147] encoderXPidCtrl: Target=   0.0, Input=   0.0, Error=   0.0, PIDTerms= 0.000/ 0.000/ 0.000/ 0.000, Output= 0.000(-0.700/0.700), Volt=12.7(12.6)
GlobalTracer.printPidInfo_Info: [75.320] elevatorPidController: Target=   6.0, Input=   8.0, Error=  -2.0, PIDTerms=-0.407/-0.001/-0.000/ 0.000, Output=-0.103(-0.103/0.103), Volt=12.5(7.0)
GlobalTracer.FrcAuto_Info: elevatorLimitSwitches=true/false, talonCurrent=0.13, pdpElevatorCurrent=0.00
GlobalTracer.printPidInfo_Info: [75.371] elevatorPidController: Target=   6.0, Input=   8.1, Error=  -2.1, PIDTerms=-0.414/-0.001/-0.000/ 0.000, Output=-0.103(-0.103/0.103), Volt=12.5(7.0)
GlobalTracer.FrcAuto_Info: elevatorLimitSwitches=true/false, talonCurrent=0.13, pdpElevatorCurrent=0.00
GlobalTracer.printPidInfo_Info: [75.420] elevatorPidController: Target=   6.0, Input=   8.1, Error=  -2.1, PIDTerms=-0.413/-0.001/ 0.000/ 0.000, Output=-0.103(-0.103/0.103), Volt=7.8(7.0)
GlobalTracer.FrcAuto_Info: elevatorLimitSwitches=true/false, talonCurrent=0.13, pdpElevatorCurrent=0.00
GlobalTracer.printPidInfo_Info: [75.471] elevatorPidController: Target=   6.0, Input=   8.1, Error=  -2.1, PIDTerms=-0.416/-0.001/-0.000/ 0.000, Output=-0.103(-0.103/0.103), Volt=7.7(7.0)
GlobalTracer.FrcAuto_Info: elevatorLimitSwitches=true/false, talonCurrent=0.13, pdpElevatorCurrent=0.00
GlobalTracer.printPidInfo_Info: [75.520] elevatorPidController: Target=   6.0, Input=   8.0, Error=  -2.0, PIDTerms=-0.404/-0.001/ 0.000/ 0.000, Output=-0.185(-0.185/0.185), Volt=7.9(7.0)
GlobalTracer.FrcAuto_Info: elevatorLimitSwitches=true/false, talonCurrent=0.13, pdpElevatorCurrent=0.00
GlobalTracer.printPidInfo_Info: [75.589] elevatorPidController: Target=   6.0, Input=   8.1, Error=  -2.1, PIDTerms=-0.413/-0.001/-0.000/ 0.000, Output=-0.185(-0.185/0.185), Volt=8.2(7.0)
GlobalTracer.FrcAuto_Info: elevatorLimitSwitches=true/false, talonCurrent=0.13, pdpElevatorCurrent=0.00
GlobalTracer.printPidInfo_Info: [75.637] elevatorPidController: Target=   6.0, Input=   8.1, Error=  -2.1, PIDTerms=-0.411/-0.002/ 0.000/ 0.000, Output=-0.185(-0.185/0.185), Volt=8.5(7.0)
GlobalTracer.FrcAuto_Info: elevatorLimitSwitches=true/false, talonCurrent=0.13, pdpElevatorCurrent=0.00
GlobalTracer.printPidInfo_Info: [75.694] elevatorPidController: Target=   6.0, Input=   8.0, Error=  -2.0, PIDTerms=-0.407/-0.002/ 0.000/ 0.000, Output=-0.185(-0.185/0.185), Volt=8.7(7.0)
GlobalTracer.FrcAuto_Info: elevatorLimitSwitches=true/false, talonCurrent=0.13, pdpElevatorCurrent=0.00
GlobalTracer.printPidInfo_Info: [75.763] elevatorPidController: Target=   6.0, Input=   8.1, Error=  -2.1, PIDTerms=-0.410/-0.002/-0.000/ 0.000, Output=-0.185(-0.185/0.185), Volt=9.2(7.0)
GlobalTracer.FrcAuto_Info: elevatorLimitSwitches=true/false, talonCurrent=0.13, pdpElevatorCurrent=0.00
GlobalTracer.printPidInfo_Info: [75.819] elevatorPidController: Target=   6.0, Input=   7.9, Error=  -1.9, PIDTerms=-0.390/-0.002/ 0.000/ 0.000, Output=-0.185(-0.185/0.185), Volt=12.0(7.0)
GlobalTracer.FrcAuto_Info: elevatorLimitSwitches=true/false, talonCurrent=0.63, pdpElevatorCurrent=0.00
GlobalTracer.printPidInfo_Info: [75.874] elevatorPidController: Target=   6.0, Input=   8.0, Error=  -2.0, PIDTerms=-0.391/-0.002/-0.000/ 0.000, Output=-0.185(-0.185/0.185), Volt=12.4(7.0)
GlobalTracer.FrcAuto_Info: elevatorLimitSwitches=true/false, talonCurrent=0.13, pdpElevatorCurrent=0.00
GlobalTracer.startCompetition_Warn: TELEOP_MODE.runPeriodic takes too long (0.043s)
GlobalTracer.printPidInfo_Info: [75.948] elevatorPidController: Target=   6.0, Input=   8.0, Error=  -2.0, PIDTerms=-0.397/-0.002/-0.000/ 0.000, Output=-0.135(-0.135/0.135), Volt=12.4(7.0)
GlobalTracer.FrcAuto_Info: elevatorLimitSwitches=true/false, talonCurrent=0.13, pdpElevatorCurrent=0.00
GlobalTracer.printPidInfo_Info: [75.991] elevatorPidController: Target=   6.0, Input=   8.0, Error=  -2.0, PIDTerms=-0.399/-0.002/-0.000/ 0.000, Output=-0.113(-0.113/0.113), Volt=10.0(7.0)
GlobalTracer.FrcAuto_Info: elevatorLimitSwitches=true/false, talonCurrent=0.13, pdpElevatorCurrent=0.00
GlobalTracer.printPidInfo_Info: [76.038] elevatorPidController: Target=   6.0, Input=   7.9, Error=  -1.9, PIDTerms=-0.380/-0.002/ 0.000/ 0.000, Output=-0.113(-0.113/0.113), Volt=7.6(7.0)
GlobalTracer.FrcAuto_Info: elevatorLimitSwitches=true/false, talonCurrent=0.13, pdpElevatorCurrent=0.00
GlobalTracer.printPidInfo_Info: [76.085] elevatorPidController: Target=   6.0, Input=   7.9, Error=  -1.9, PIDTerms=-0.384/-0.002/-0.000/ 0.000, Output=-0.113(-0.113/0.113), Volt=8.2(7.0)
GlobalTracer.FrcAuto_Info: elevatorLimitSwitches=true/false, talonCurrent=0.13, pdpElevatorCurrent=0.00
GlobalTracer.printPidInfo_Info: [76.130] elevatorPidController: Target=   6.0, Input=   8.0, Error=  -2.0, PIDTerms=-0.391/-0.003/-0.000/ 0.000, Output=-0.103(-0.103/0.103), Volt=8.3(7.0)
GlobalTracer.FrcAuto_Info: elevatorLimitSwitches=true/false, talonCurrent=0.13, pdpElevatorCurrent=0.00
GlobalTracer.printPidInfo_Info: [76.181] elevatorPidController: Target=   6.0, Input=   8.0, Error=  -2.0, PIDTerms=-0.396/-0.003/-0.000/ 0.000, Output=-0.103(-0.103/0.103), Volt=8.5(7.0)
GlobalTracer.FrcAuto_Info: elevatorLimitSwitches=true/false, talonCurrent=0.13, pdpElevatorCurrent=0.00
GlobalTracer.printPidInfo_Info: [76.230] elevatorPidController: Target=   6.0, Input=   8.0, Error=  -2.0, PIDTerms=-0.397/-0.003/-0.000/ 0.000, Output=-0.093(-0.093/0.093), Volt=11.3(7.0)
GlobalTracer.FrcAuto_Info: elevatorLimitSwitches=true/false, talonCurrent=0.13, pdpElevatorCurrent=0.00
GlobalTracer.printPidInfo_Info: [76.280] elevatorPidController: Target=   6.0, Input=   8.0, Error=  -2.0, PIDTerms=-0.399/-0.003/-0.000/ 0.000, Output=-0.093(-0.093/0.093), Volt=12.1(7.0)
GlobalTracer.FrcAuto_Info: elevatorLimitSwitches=true/false, talonCurrent=0.13, pdpElevatorCurrent=0.00
GlobalTracer.printPidInfo_Info: [76.339] elevatorPidController: Target=   6.0, Input=   8.0, Error=  -2.0, PIDTerms=-0.399/-0.003/ 0.000/ 0.000, Output=-0.084(-0.084/0.084), Volt=12.2(7.0)
GlobalTracer.FrcAuto_Info: elevatorLimitSwitches=true/false, talonCurrent=0.13, pdpElevatorCurrent=0.00
GlobalTracer.printPidInfo_Info: [76.395] elevatorPidController: Target=   6.0, Input=   7.9, Error=  -1.9, PIDTerms=-0.390/-0.003/ 0.000/ 0.000, Output=-0.038(-0.038/0.038), Volt=11.9(7.0)
GlobalTracer.FrcAuto_Info: elevatorLimitSwitches=true/false, talonCurrent=0.13, pdpElevatorCurrent=0.00
GlobalTracer.printPidInfo_Info: [76.451] elevatorPidController: Target=   6.0, Input=   8.0, Error=  -2.0, PIDTerms=-0.399/-0.003/-0.000/ 0.000, Output=-0.027(-0.027/0.027), Volt=11.9(7.0)
GlobalTracer.FrcAuto_Info: elevatorLimitSwitches=true/false, talonCurrent=0.13, pdpElevatorCurrent=0.00
GlobalTracer.printPidInfo_Info: [76.516] elevatorPidController: Target=   8.0, Input=   8.0, Error=   0.0, PIDTerms= 0.001/ 0.000/ 0.000/ 0.000, Output= 0.001(-1.000/1.000), Volt=12.3(7.0)
GlobalTracer.FrcAuto_Info: elevatorLimitSwitches=true/false, talonCurrent=0.13, pdpElevatorCurrent=0.00
GlobalTracer.printPidInfo_Info: [76.561] elevatorPidController: Target=   8.0, Input=   8.0, Error=   0.0, PIDTerms= 0.004/ 0.000/ 0.000/ 0.000, Output= 0.004(-1.000/1.000), Volt=12.3(7.0)
GlobalTracer.FrcAuto_Info: elevatorLimitSwitches=true/false, talonCurrent=0.13, pdpElevatorCurrent=0.00
GlobalTracer.printPidInfo_Info: [76.595] elevatorPidController: Target=   8.0, Input=   8.0, Error=   0.0, PIDTerms= 0.001/ 0.000/-0.000/ 0.000, Output= 0.001(-1.000/1.000), Volt=12.3(7.0)
GlobalTracer.FrcAuto_Info: elevatorLimitSwitches=true/false, talonCurrent=0.13, pdpElevatorCurrent=0.00
GlobalTracer.printPidInfo_Info: [76.633] elevatorPidController: Target=   8.0, Input=   8.0, Error=   0.0, PIDTerms= 0.001/ 0.000/ 0.000/ 0.000, Output= 0.001(-1.000/1.000), Volt=12.3(7.0)
GlobalTracer.FrcAuto_Info: elevatorLimitSwitches=true/false, talonCurrent=0.13, pdpElevatorCurrent=0.00
GlobalTracer.printPidInfo_Info: [76.692] elevatorPidController: Target=   8.0, Input=   8.0, Error=   0.0, PIDTerms= 0.001/ 0.000/ 0.000/ 0.000, Output= 0.001(-1.000/1.000), Volt=12.3(7.0)
GlobalTracer.FrcAuto_Info: elevatorLimitSwitches=true/false, talonCurrent=0.13, pdpElevatorCurrent=0.00
GlobalTracer.printPidInfo_Info: [76.747] elevatorPidController: Target=   8.0, Input=   8.0, Error=   0.0, PIDTerms= 0.001/ 0.000/ 0.000/ 0.000, Output= 0.001(-1.000/1.000), Volt=11.6(7.0)
GlobalTracer.FrcAuto_Info: elevatorLimitSwitches=true/false, talonCurrent=0.13, pdpElevatorCurrent=0.00
GlobalTracer.printPidInfo_Info: [76.805] elevatorPidController: Target=   8.0, Input=   8.0, Error=   0.0, PIDTerms= 0.001/ 0.000/ 0.000/ 0.000, Output= 0.001(-1.000/1.000), Volt=7.4(7.0)
GlobalTracer.FrcAuto_Info: elevatorLimitSwitches=true/false, talonCurrent=0.13, pdpElevatorCurrent=0.00
GlobalTracer.printPidInfo_Info: [76.850] elevatorPidController: Target=   8.0, Input=   8.0, Error=   0.0, PIDTerms= 0.001/ 0.000/ 0.000/ 0.000, Output= 0.001(-1.000/1.000), Volt=7.7(7.0)
GlobalTracer.FrcAuto_Info: elevatorLimitSwitches=true/false, talonCurrent=0.13, pdpElevatorCurrent=0.00
GlobalTracer.printPidInfo_Info: [76.892] elevatorPidController: Target=   8.0, Input=   8.0, Error=   0.0, PIDTerms= 0.001/ 0.000/ 0.000/ 0.000, Output= 0.001(-1.000/1.000), Volt=8.1(7.0)
GlobalTracer.FrcAuto_Info: elevatorLimitSwitches=true/false, talonCurrent=0.13, pdpElevatorCurrent=0.00
GlobalTracer.startCompetition_Warn: TELEOP_MODE.runPeriodic takes too long (0.050s)
GlobalTracer.printPidInfo_Info: [76.990] elevatorPidController: Target=   8.0, Input=   8.0, Error=   0.0, PIDTerms= 0.003/ 0.000/ 0.000/ 0.000, Output= 0.003(-1.000/1.000), Volt=12.0(7.0)
GlobalTracer.FrcAuto_Info: elevatorLimitSwitches=true/false, talonCurrent=0.13, pdpElevatorCurrent=0.00
GlobalTracer.printPidInfo_Info: [77.081] elevatorPidController: Target=   8.0, Input=   7.9, Error=   0.1, PIDTerms= 0.016/ 0.000/ 0.000/ 0.000, Output= 0.016(-1.000/1.000), Volt=12.2(7.0)
GlobalTracer.FrcAuto_Info: elevatorLimitSwitches=true/false, talonCurrent=0.13, pdpElevatorCurrent=0.00
GlobalTracer.printPidInfo_Info: [77.143] elevatorPidController: Target=   8.0, Input=   7.9, Error=   0.1, PIDTerms= 0.014/ 0.000/-0.000/ 0.000, Output= 0.014(-1.000/1.000), Volt=12.2(7.0)
GlobalTracer.FrcAuto_Info: elevatorLimitSwitches=true/false, talonCurrent=0.13, pdpElevatorCurrent=0.00
GlobalTracer.printPidInfo_Info: [77.215] elevatorPidController: Target=   8.0, Input=   8.0, Error=  -0.0, PIDTerms=-0.004/ 0.000/-0.000/ 0.000, Output=-0.004(-1.000/1.000), Volt=12.2(7.0)
GlobalTracer.FrcAuto_Info: elevatorLimitSwitches=true/false, talonCurrent=0.13, pdpElevatorCurrent=0.00
GlobalTracer.printPidInfo_Info: [77.270] elevatorPidController: Target=   8.0, Input=   8.0, Error=  -0.0, PIDTerms=-0.004/ 0.000/ 0.000/ 0.000, Output=-0.004(-1.000/1.000), Volt=11.3(7.0)
GlobalTracer.FrcAuto_Info: elevatorLimitSwitches=true/false, talonCurrent=0.13, pdpElevatorCurrent=0.00
GlobalTracer.printPidInfo_Info: [77.340] elevatorPidController: Target=   6.0, Input=   8.0, Error=  -2.0, PIDTerms=-0.393/-0.000/ 0.000/ 0.000, Output=-0.051(-0.051/0.051), Volt=11.1(7.0)
GlobalTracer.FrcAuto_Info: elevatorLimitSwitches=true/false, talonCurrent=0.13, pdpElevatorCurrent=0.00
GlobalTracer.printPidInfo_Info: [77.387] elevatorPidController: Target=   6.0, Input=   8.0, Error=  -2.0, PIDTerms=-0.394/-0.000/-0.000/ 0.000, Output=-0.084(-0.084/0.084), Volt=11.2(7.0)
GlobalTracer.FrcAuto_Info: elevatorLimitSwitches=true/false, talonCurrent=0.13, pdpElevatorCurrent=0.00
GlobalTracer.printPidInfo_Info: [77.450] elevatorPidController: Target=   6.0, Input=   8.0, Error=  -2.0, PIDTerms=-0.397/-0.000/-0.000/ 0.000, Output=-0.084(-0.084/0.084), Volt=11.5(7.0)
GlobalTracer.FrcAuto_Info: elevatorLimitSwitches=true/false, talonCurrent=0.13, pdpElevatorCurrent=0.00
GlobalTracer.printPidInfo_Info: [77.505] elevatorPidController: Target=   6.0, Input=   8.0, Error=  -2.0, PIDTerms=-0.397/-0.000/ 0.000/ 0.000, Output=-0.103(-0.103/0.103), Volt=11.3(7.0)
GlobalTracer.FrcAuto_Info: elevatorLimitSwitches=true/false, talonCurrent=0.13, pdpElevatorCurrent=0.00
GlobalTracer.printPidInfo_Info: [77.561] elevatorPidController: Target=   6.0, Input=   8.0, Error=  -2.0, PIDTerms=-0.396/-0.001/ 0.000/ 0.000, Output=-0.124(-0.124/0.124), Volt=10.5(7.0)
GlobalTracer.FrcAuto_Info: elevatorLimitSwitches=true/false, talonCurrent=0.13, pdpElevatorCurrent=0.00
GlobalTracer.printPidInfo_Info: [77.616] elevatorPidController: Target=   6.0, Input=   8.0, Error=  -2.0, PIDTerms=-0.396/-0.001/ 0.000/ 0.000, Output=-0.159(-0.159/0.159), Volt=10.7(7.0)
GlobalTracer.FrcAuto_Info: elevatorLimitSwitches=true/false, talonCurrent=0.13, pdpElevatorCurrent=0.00
GlobalTracer.printPidInfo_Info: [77.682] elevatorPidController: Target=   6.0, Input=   7.9, Error=  -1.9, PIDTerms=-0.374/-0.001/ 0.000/ 0.000, Output=-0.159(-0.159/0.159), Volt=10.8(7.0)
GlobalTracer.FrcAuto_Info: elevatorLimitSwitches=true/false, talonCurrent=0.13, pdpElevatorCurrent=0.00
GlobalTracer.printPidInfo_Info: [77.741] elevatorPidController: Target=   6.0, Input=   8.0, Error=  -2.0, PIDTerms=-0.403/-0.001/-0.000/ 0.000, Output=-0.113(-0.113/0.113), Volt=12.0(7.0)
GlobalTracer.FrcAuto_Info: elevatorLimitSwitches=true/false, talonCurrent=0.13, pdpElevatorCurrent=0.00
GlobalTracer.printPidInfo_Info: [77.808] elevatorPidController: Target=   6.0, Input=   8.0, Error=  -2.0, PIDTerms=-0.399/-0.001/ 0.000/ 0.000, Output=-0.093(-0.093/0.093), Volt=12.0(7.0)
GlobalTracer.FrcAuto_Info: elevatorLimitSwitches=true/false, talonCurrent=0.13, pdpElevatorCurrent=0.00
GlobalTracer.printPidInfo_Info: [77.878] elevatorPidController: Target=   6.0, Input=   8.0, Error=  -2.0, PIDTerms=-0.396/-0.001/ 0.000/ 0.000, Output=-0.066(-0.066/0.066), Volt=12.1(7.0)
GlobalTracer.FrcAuto_Info: elevatorLimitSwitches=true/false, talonCurrent=0.13, pdpElevatorCurrent=0.00
GlobalTracer.printPidInfo_Info: [77.946] elevatorPidController: Target=   6.0, Input=   8.0, Error=  -2.0, PIDTerms=-0.404/-0.001/-0.000/ 0.000, Output=-0.044(-0.044/0.044), Volt=12.1(7.0)
GlobalTracer.FrcAuto_Info: elevatorLimitSwitches=true/false, talonCurrent=0.13, pdpElevatorCurrent=0.00
GlobalTracer.printPidInfo_Info: [77.981] elevatorPidController: Target=   6.0, Input=   7.9, Error=  -1.9, PIDTerms=-0.390/-0.001/ 0.000/ 0.000, Output=-0.038(-0.038/0.038), Volt=12.0(7.0)
GlobalTracer.FrcAuto_Info: elevatorLimitSwitches=true/false, talonCurrent=0.13, pdpElevatorCurrent=0.00
GlobalTracer.printPidInfo_Info: [78.017] elevatorPidController: Target=   6.0, Input=   8.0, Error=  -2.0, PIDTerms=-0.394/-0.001/-0.000/ 0.000, Output=-0.032(-0.032/0.032), Volt=12.1(7.0)
GlobalTracer.FrcAuto_Info: elevatorLimitSwitches=true/false, talonCurrent=0.13, pdpElevatorCurrent=0.00
GlobalTracer.printPidInfo_Info: [78.057] elevatorPidController: Target=   6.0, Input=   8.0, Error=  -2.0, PIDTerms=-0.401/-0.001/-0.000/ 0.000, Output=-0.032(-0.032/0.032), Volt=12.1(7.0)
GlobalTracer.FrcAuto_Info: elevatorLimitSwitches=true/false, talonCurrent=0.13, pdpElevatorCurrent=0.00
GlobalTracer.printPidInfo_Info: [78.095] elevatorPidController: Target=   8.0, Input=   8.0, Error=  -0.0, PIDTerms=-0.001/-0.000/-0.000/ 0.000, Output=-0.001(-1.000/1.000), Volt=12.1(7.0)
GlobalTracer.FrcAuto_Info: elevatorLimitSwitches=true/false, talonCurrent=0.13, pdpElevatorCurrent=0.00
GlobalTracer.printPidInfo_Info: [78.131] elevatorPidController: Target=   8.0, Input=   8.0, Error=   0.0, PIDTerms= 0.000/-0.000/ 0.000/ 0.000, Output=-0.000(-1.000/1.000), Volt=10.4(7.0)
GlobalTracer.FrcAuto_Info: elevatorLimitSwitches=true/false, talonCurrent=0.13, pdpElevatorCurrent=0.00
GlobalTracer.printPidInfo_Info: [78.169] elevatorPidController: Target=   8.0, Input=   8.0, Error=   0.0, PIDTerms= 0.001/ 0.000/ 0.000/ 0.000, Output= 0.001(-1.000/1.000), Volt=8.3(7.0)
GlobalTracer.FrcAuto_Info: elevatorLimitSwitches=true/false, talonCurrent=0.13, pdpElevatorCurrent=0.00
GlobalTracer.printPidInfo_Info: [78.198] elevatorPidController: Target=   8.0, Input=   7.9, Error=   0.1, PIDTerms= 0.026/ 0.000/ 0.000/ 0.000, Output= 0.026(-1.000/1.000), Volt=8.9(7.0)
GlobalTracer.FrcAuto_Info: elevatorLimitSwitches=true/false, talonCurrent=0.13, pdpElevatorCurrent=0.00
GlobalTracer.printPidInfo_Info: [78.235] elevatorPidController: Target=   8.0, Input=   7.9, Error=   0.1, PIDTerms= 0.020/ 0.000/-0.000/ 0.000, Output= 0.020(-1.000/1.000), Volt=9.1(7.0)
GlobalTracer.FrcAuto_Info: elevatorLimitSwitches=true/false, talonCurrent=0.13, pdpElevatorCurrent=0.00
GlobalTracer.printPidInfo_Info: [78.276] elevatorPidController: Target=   8.0, Input=   7.9, Error=   0.1, PIDTerms= 0.017/ 0.000/-0.000/ 0.000, Output= 0.017(-1.000/1.000), Volt=9.5(7.0)
GlobalTracer.FrcAuto_Info: elevatorLimitSwitches=true/false, talonCurrent=0.13, pdpElevatorCurrent=0.00
GlobalTracer.printPidInfo_Info: [78.314] elevatorPidController: Target=   8.0, Input=   8.0, Error=   0.1, PIDTerms= 0.013/ 0.000/-0.000/ 0.000, Output= 0.013(-1.000/1.000), Volt=9.6(7.0)
GlobalTracer.FrcAuto_Info: elevatorLimitSwitches=true/false, talonCurrent=0.13, pdpElevatorCurrent=0.00
GlobalTracer.printPidInfo_Info: [78.341] elevatorPidController: Target=   8.0, Input=   8.0, Error=   0.0, PIDTerms= 0.006/ 0.000/-0.000/ 0.000, Output= 0.006(-1.000/1.000), Volt=11.1(7.0)
GlobalTracer.FrcAuto_Info: elevatorLimitSwitches=true/false, talonCurrent=0.13, pdpElevatorCurrent=0.00
GlobalTracer.printPidInfo_Info: [78.378] elevatorPidController: Target=   8.0, Input=   8.0, Error=   0.0, PIDTerms= 0.007/ 0.000/ 0.000/ 0.000, Output= 0.007(-1.000/1.000), Volt=12.0(7.0)
GlobalTracer.FrcAuto_Info: elevatorLimitSwitches=true/false, talonCurrent=0.13, pdpElevatorCurrent=0.00
GlobalTracer.printPidInfo_Info: [78.413] elevatorPidController: Target=   8.0, Input=   8.0, Error=   0.0, PIDTerms= 0.004/ 0.000/-0.000/ 0.000, Output= 0.004(-1.000/1.000), Volt=12.0(7.0)
GlobalTracer.FrcAuto_Info: elevatorLimitSwitches=true/false, talonCurrent=0.13, pdpElevatorCurrent=0.00
GlobalTracer.printPidInfo_Info: [78.441] elevatorPidController: Target=   8.0, Input=   8.0, Error=   0.0, PIDTerms= 0.003/ 0.000/-0.000/ 0.000, Output= 0.003(-1.000/1.000), Volt=12.0(7.0)
GlobalTracer.FrcAuto_Info: elevatorLimitSwitches=true/false, talonCurrent=0.13, pdpElevatorCurrent=0.00
GlobalTracer.printPidInfo_Info: [78.475] elevatorPidController: Target=   8.0, Input=   8.0, Error=   0.1, PIDTerms= 0.010/ 0.000/ 0.000/ 0.000, Output= 0.010(-1.000/1.000), Volt=12.0(7.0)
GlobalTracer.FrcAuto_Info: elevatorLimitSwitches=true/false, talonCurrent=0.13, pdpElevatorCurrent=0.00
GlobalTracer.printPidInfo_Info: [78.507] elevatorPidController: Target=   8.0, Input=   8.0, Error=   0.0, PIDTerms= 0.004/ 0.000/-0.000/ 0.000, Output= 0.004(-1.000/1.000), Volt=12.0(7.0)
GlobalTracer.FrcAuto_Info: elevatorLimitSwitches=true/false, talonCurrent=0.13, pdpElevatorCurrent=0.00
GlobalTracer.printPidInfo_Info: [78.541] elevatorPidController: Target=   8.0, Input=   8.0, Error=   0.1, PIDTerms= 0.010/ 0.000/ 0.000/ 0.000, Output= 0.010(-1.000/1.000), Volt=12.0(7.0)
GlobalTracer.FrcAuto_Info: elevatorLimitSwitches=true/false, talonCurrent=0.13, pdpElevatorCurrent=0.00
GlobalTracer.printPidInfo_Info: [78.575] elevatorPidController: Target=   8.0, Input=   8.0, Error=   0.0, PIDTerms= 0.009/ 0.000/-0.000/ 0.000, Output= 0.009(-1.000/1.000), Volt=12.0(7.0)
GlobalTracer.FrcAuto_Info: elevatorLimitSwitches=true/false, talonCurrent=0.13, pdpElevatorCurrent=0.00
GlobalTracer.printPidInfo_Info: [78.634] elevatorPidController: Target=   8.0, Input=   8.0, Error=   0.1, PIDTerms= 0.010/ 0.000/ 0.000/ 0.000, Output= 0.010(-1.000/1.000), Volt=11.9(7.0)
GlobalTracer.FrcAuto_Info: elevatorLimitSwitches=true/false, talonCurrent=0.13, pdpElevatorCurrent=0.00
GlobalTracer.printPidInfo_Info: [78.700] elevatorPidController: Target=   8.0, Input=   8.0, Error=   0.0, PIDTerms= 0.004/ 0.000/-0.000/ 0.000, Output= 0.004(-1.000/1.000), Volt=11.3(7.0)
GlobalTracer.FrcAuto_Info: elevatorLimitSwitches=true/false, talonCurrent=0.13, pdpElevatorCurrent=0.00
GlobalTracer.startCompetition_Warn: TELEOP_MODE.runPeriodic takes too long (0.042s)
GlobalTracer.printPidInfo_Info: [78.789] elevatorPidController: Target=   8.0, Input=   8.0, Error=   0.0, PIDTerms= 0.006/ 0.000/ 0.000/ 0.000, Output= 0.006(-1.000/1.000), Volt=10.1(7.0)
GlobalTracer.FrcAuto_Info: elevatorLimitSwitches=true/false, talonCurrent=0.13, pdpElevatorCurrent=0.00
GlobalTracer.printPidInfo_Info: [78.861] elevatorPidController: Target=   8.0, Input=   8.0, Error=   0.0, PIDTerms= 0.007/ 0.000/ 0.000/ 0.000, Output= 0.007(-1.000/1.000), Volt=9.8(7.0)
GlobalTracer.FrcAuto_Info: elevatorLimitSwitches=true/false, talonCurrent=0.13, pdpElevatorCurrent=0.00
GlobalTracer.printPidInfo_Info: [78.916] elevatorPidController: Target=   8.0, Input=   8.0, Error=   0.0, PIDTerms= 0.004/ 0.000/-0.000/ 0.000, Output= 0.004(-1.000/1.000), Volt=9.8(7.0)
GlobalTracer.FrcAuto_Info: elevatorLimitSwitches=true/false, talonCurrent=0.13, pdpElevatorCurrent=0.00
GlobalTracer.printPidInfo_Info: [78.967] elevatorPidController: Target=   8.0, Input=   8.0, Error=   0.0, PIDTerms= 0.001/ 0.000/-0.000/ 0.000, Output= 0.001(-1.000/1.000), Volt=10.0(7.0)
GlobalTracer.FrcAuto_Info: elevatorLimitSwitches=true/false, talonCurrent=0.13, pdpElevatorCurrent=0.00
GlobalTracer.printPidInfo_Info: [79.015] elevatorPidController: Target=   8.0, Input=   8.0, Error=   0.0, PIDTerms= 0.003/ 0.000/ 0.000/ 0.000, Output= 0.003(-1.000/1.000), Volt=10.1(7.0)
GlobalTracer.FrcAuto_Info: elevatorLimitSwitches=true/false, talonCurrent=0.13, pdpElevatorCurrent=0.00
GlobalTracer.printPidInfo_Info: [79.069] elevatorPidController: Target=   8.0, Input=   8.0, Error=  -0.0, PIDTerms=-0.001/ 0.000/-0.000/ 0.000, Output=-0.001(-1.000/1.000), Volt=10.2(7.0)
GlobalTracer.FrcAuto_Info: elevatorLimitSwitches=true/false, talonCurrent=0.13, pdpElevatorCurrent=0.00
GlobalTracer.printPidInfo_Info: [79.108] elevatorPidController: Target=   8.0, Input=   8.0, Error=   0.0, PIDTerms= 0.004/ 0.000/ 0.000/ 0.000, Output= 0.004(-1.000/1.000), Volt=10.3(7.0)
GlobalTracer.FrcAuto_Info: elevatorLimitSwitches=true/false, talonCurrent=0.13, pdpElevatorCurrent=0.00
GlobalTracer.printPidInfo_Info: [79.160] elevatorPidController: Target=   8.0, Input=   8.0, Error=   0.0, PIDTerms= 0.006/ 0.000/ 0.000/ 0.000, Output= 0.006(-1.000/1.000), Volt=10.3(7.0)
GlobalTracer.FrcAuto_Info: elevatorLimitSwitches=true/false, talonCurrent=0.13, pdpElevatorCurrent=0.00
GlobalTracer.printPidInfo_Info: [79.215] elevatorPidController: Target=   8.0, Input=   8.0, Error=   0.0, PIDTerms= 0.001/ 0.000/-0.000/ 0.000, Output= 0.001(-1.000/1.000), Volt=11.0(7.0)
GlobalTracer.FrcAuto_Info: elevatorLimitSwitches=true/false, talonCurrent=0.13, pdpElevatorCurrent=0.00
