GlobalTracer.FirstPowerUp_Info: Thu Apr 05 16:22:22 PDT 2018[0.054]: ***** AUTO_MODE *****
GlobalTracer.Vision_Info: Pixy is enabled!
GlobalTracer.FirstPowerUp_Info: _None000 (Blue3) [FMSConnected=true] msg=RRR
GlobalTracer.CmdAutoMoveToCrossField_Info: [0.108] delay=0.0, startPos=LEFT_POS
GlobalTracer.Robot_Info: [0.120] <<< DRIVE_TO_LANE_3>>> xPos=  0.00,yPos=  0.00,heading=   0.0/   0.0,volts=12.8(12.8)
GlobalTracer.printPidInfo_Info: [0.120] encoderXPidCtrl: Target=   0.0, Input=   0.0, Error=   0.0, PIDTerms= 0.000/ 0.000/ 0.000/ 0.000, Output= 0.000(-0.700/0.700), Volt=12.8(12.8)
GlobalTracer.printPidInfo_Info: [58.459] elevatorPidController: Target=  82.0, Input=   8.2, Error=  73.8, PIDTerms=14.770/ 0.081/-0.000/ 0.000, Output= 0.120(-0.120/0.120), Volt=8.8(8.5)
GlobalTracer.FrcAuto_Info: Elevator limit switch: false/false
GlobalTracer.printPidInfo_Info: [58.519] elevatorPidController: Target=  82.0, Input=   8.2, Error=  73.8, PIDTerms=14.770/ 0.086/ 0.000/ 0.000, Output= 0.330(-0.330/0.330), Volt=8.9(8.5)
GlobalTracer.FrcAuto_Info: Elevator limit switch: false/false
GlobalTracer.printPidInfo_Info: [58.585] elevatorPidController: Target=  82.0, Input=   8.3, Error=  73.7, PIDTerms=14.737/ 0.091/-0.000/ 0.000, Output= 0.938(-0.938/0.938), Volt=8.5(8.5)
GlobalTracer.FrcAuto_Info: Elevator limit switch: false/false
GlobalTracer.printPidInfo_Info: [58.647] elevatorPidController: Target=  82.0, Input=   8.8, Error=  73.2, PIDTerms=14.637/ 0.096/-0.000/ 0.000, Output= 1.000(-1.000/1.000), Volt=8.7(8.5)
GlobalTracer.FrcAuto_Info: Elevator limit switch: false/false
GlobalTracer.printPidInfo_Info: [58.706] elevatorPidController: Target=  82.0, Input=  10.0, Error=  72.0, PIDTerms=14.399/ 0.100/-0.000/ 0.000, Output= 1.000(-1.000/1.000), Volt=9.4(8.5)
GlobalTracer.FrcAuto_Info: Elevator limit switch: false/false
GlobalTracer.printPidInfo_Info: [58.768] elevatorPidController: Target=  82.0, Input=  11.5, Error=  70.5, PIDTerms=14.095/ 0.104/-0.000/ 0.000, Output= 1.000(-1.000/1.000), Volt=9.9(8.5)
GlobalTracer.FrcAuto_Info: Elevator limit switch: false/false
GlobalTracer.printPidInfo_Info: [58.818] elevatorPidController: Target=  82.0, Input=  12.9, Error=  69.1, PIDTerms=13.811/ 0.108/-0.000/ 0.000, Output= 1.000(-1.000/1.000), Volt=9.8(8.5)
GlobalTracer.FrcAuto_Info: Elevator limit switch: false/false
GlobalTracer.printPidInfo_Info: [58.866] elevatorPidController: Target=  82.0, Input=  13.6, Error=  68.4, PIDTerms=13.675/ 0.111/-0.000/ 0.000, Output= 1.000(-1.000/1.000), Volt=10.2(8.5)
GlobalTracer.FrcAuto_Info: Elevator limit switch: false/false
GlobalTracer.printPidInfo_Info: [58.918] elevatorPidController: Target=  82.0, Input=  15.1, Error=  66.9, PIDTerms=13.389/ 0.114/-0.000/ 0.000, Output= 0.863(-0.863/0.863), Volt=10.3(8.5)
GlobalTracer.FrcAuto_Info: Elevator limit switch: false/false
GlobalTracer.printPidInfo_Info: [58.960] elevatorPidController: Target=  82.0, Input=  16.2, Error=  65.8, PIDTerms=13.152/ 0.117/-0.000/ 0.000, Output= 0.710(-0.710/0.710), Volt=10.6(8.5)
GlobalTracer.FrcAuto_Info: Elevator limit switch: false/false
GlobalTracer.printPidInfo_Info: [59.000] elevatorPidController: Target=  82.0, Input=  17.4, Error=  64.6, PIDTerms=12.913/ 0.120/-0.000/ 0.000, Output= 0.710(-0.710/0.710), Volt=10.8(8.5)
GlobalTracer.FrcAuto_Info: Elevator limit switch: false/false
GlobalTracer.printPidInfo_Info: [59.029] elevatorPidController: Target=  82.0, Input=  18.7, Error=  63.3, PIDTerms=12.662/ 0.122/-0.000/ 0.000, Output= 0.645(-0.645/0.645), Volt=10.8(8.5)
GlobalTracer.FrcAuto_Info: Elevator limit switch: false/false
GlobalTracer.printPidInfo_Info: [59.064] elevatorPidController: Target=  82.0, Input=  19.2, Error=  62.8, PIDTerms=12.555/ 0.124/-0.000/ 0.000, Output= 0.437(-0.437/0.437), Volt=10.8(8.5)
GlobalTracer.FrcAuto_Info: Elevator limit switch: false/false
GlobalTracer.printPidInfo_Info: [59.089] elevatorPidController: Target=  82.0, Input=  20.2, Error=  61.8, PIDTerms=12.363/ 0.126/-0.000/ 0.000, Output= 0.321(-0.321/0.321), Volt=10.8(8.5)
GlobalTracer.FrcAuto_Info: Elevator limit switch: false/false
GlobalTracer.printPidInfo_Info: [59.122] elevatorPidController: Target=  82.0, Input=  20.6, Error=  61.4, PIDTerms=12.287/ 0.120/-0.000/ 0.000, Output= 0.120(-0.120/0.120), Volt=11.0(8.5)
GlobalTracer.FrcAuto_Info: Elevator limit switch: false/false
GlobalTracer.startCompetition_Warn: TELEOP_MODE.runPeriodic takes too long (0.045s)
GlobalTracer.printPidInfo_Info: [59.187] elevatorPidController: Target=  21.1, Input=  21.3, Error=  -0.2, PIDTerms=-0.034/-0.000/-0.000/ 0.000, Output=-0.034(-1.000/1.000), Volt=11.4(8.5)
GlobalTracer.FrcAuto_Info: Elevator limit switch: false/false
GlobalTracer.printPidInfo_Info: [59.243] elevatorPidController: Target=   6.0, Input=  21.3, Error= -15.3, PIDTerms=-3.054/-0.000/ 0.000/ 0.000, Output=-0.032(-0.032/0.032), Volt=11.2(8.5)
GlobalTracer.FrcAuto_Info: Elevator limit switch: false/false
GlobalTracer.printPidInfo_Info: [59.291] elevatorPidController: Target=   6.0, Input=  21.2, Error= -15.2, PIDTerms=-3.035/-0.001/ 0.000/ 0.000, Output=-0.334(-0.334/0.334), Volt=10.2(8.5)
GlobalTracer.FrcAuto_Info: Elevator limit switch: false/false
GlobalTracer.printPidInfo_Info: [59.337] elevatorPidController: Target=   6.0, Input=  21.0, Error= -15.0, PIDTerms=-2.996/-0.001/ 0.000/ 0.000, Output=-0.864(-0.864/0.864), Volt=10.5(8.5)
GlobalTracer.FrcAuto_Info: Elevator limit switch: false/false
GlobalTracer.printPidInfo_Info: [59.371] elevatorPidController: Target=   6.0, Input=  20.2, Error= -14.2, PIDTerms=-2.832/-0.002/ 0.000/ 0.000, Output=-1.000(-1.000/1.000), Volt=11.1(8.5)
GlobalTracer.FrcAuto_Info: Elevator limit switch: false/false
GlobalTracer.printPidInfo_Info: [59.408] elevatorPidController: Target=   6.0, Input=  18.2, Error= -12.2, PIDTerms=-2.449/-0.003/ 0.000/ 0.000, Output=-1.000(-1.000/1.000), Volt=12.0(8.5)
GlobalTracer.FrcAuto_Info: Elevator limit switch: false/false
GlobalTracer.printPidInfo_Info: [59.438] elevatorPidController: Target=   6.0, Input=  17.1, Error= -11.1, PIDTerms=-2.223/-0.003/ 0.000/ 0.000, Output=-1.000(-1.000/1.000), Volt=12.1(8.5)
GlobalTracer.FrcAuto_Info: Elevator limit switch: false/false
GlobalTracer.printPidInfo_Info: [59.463] elevatorPidController: Target=   6.0, Input=  15.8, Error=  -9.8, PIDTerms=-1.956/-0.003/ 0.000/ 0.000, Output=-1.000(-1.000/1.000), Volt=11.7(8.5)
GlobalTracer.FrcAuto_Info: Elevator limit switch: false/false
GlobalTracer.printPidInfo_Info: [59.488] elevatorPidController: Target=   6.0, Input=  13.1, Error=  -7.1, PIDTerms=-1.429/-0.003/ 0.000/ 0.000, Output=-1.000(-1.000/1.000), Volt=11.4(8.5)
GlobalTracer.FrcAuto_Info: Elevator limit switch: false/false
GlobalTracer.printPidInfo_Info: [59.515] elevatorPidController: Target=   6.0, Input=  11.8, Error=  -5.8, PIDTerms=-1.167/-0.003/ 0.000/ 0.000, Output=-1.000(-1.000/1.000), Volt=11.2(8.5)
GlobalTracer.FrcAuto_Info: Elevator limit switch: false/false
GlobalTracer.printPidInfo_Info: [59.541] elevatorPidController: Target=   6.0, Input=  10.6, Error=  -4.6, PIDTerms=-0.910/-0.004/ 0.000/ 0.000, Output=-0.914(-1.000/1.000), Volt=10.6(8.5)
GlobalTracer.FrcAuto_Info: Elevator limit switch: false/false
GlobalTracer.printPidInfo_Info: [59.565] elevatorPidController: Target=   6.0, Input=   8.1, Error=  -2.1, PIDTerms=-0.427/-0.004/ 0.000/ 0.000, Output=-0.431(-1.000/1.000), Volt=9.5(8.5)
GlobalTracer.FrcAuto_Info: Elevator limit switch: true/false
GlobalTracer.printPidInfo_Info: [59.595] elevatorPidController: Target=   6.0, Input=   7.2, Error=  -1.2, PIDTerms=-0.242/-0.004/ 0.000/ 0.000, Output=-0.246(-1.000/1.000), Volt=9.5(8.5)
GlobalTracer.FrcAuto_Info: Elevator limit switch: true/false
GlobalTracer.printPidInfo_Info: [59.620] elevatorPidController: Target=   6.0, Input=   7.9, Error=  -1.9, PIDTerms=-0.384/-0.004/-0.000/ 0.000, Output=-0.388(-1.000/1.000), Volt=9.8(8.5)
GlobalTracer.FrcAuto_Info: Elevator limit switch: true/false
GlobalTracer.printPidInfo_Info: [59.645] elevatorPidController: Target=   6.0, Input=   8.1, Error=  -2.1, PIDTerms=-0.421/-0.004/-0.000/ 0.000, Output=-0.425(-1.000/1.000), Volt=9.4(8.5)
GlobalTracer.FrcAuto_Info: Elevator limit switch: true/false
GlobalTracer.printPidInfo_Info: [59.667] elevatorPidController: Target=   6.0, Input=   8.1, Error=  -2.1, PIDTerms=-0.429/-0.004/-0.000/ 0.000, Output=-0.432(-1.000/1.000), Volt=9.3(8.5)
GlobalTracer.FrcAuto_Info: Elevator limit switch: true/false
GlobalTracer.printPidInfo_Info: [59.698] elevatorPidController: Target=   6.0, Input=   8.2, Error=  -2.2, PIDTerms=-0.442/-0.004/-0.000/ 0.000, Output=-0.445(-1.000/1.000), Volt=10.3(8.5)
GlobalTracer.FrcAuto_Info: Elevator limit switch: true/false
GlobalTracer.printPidInfo_Info: [59.722] elevatorPidController: Target=   6.0, Input=   8.2, Error=  -2.2, PIDTerms=-0.443/-0.004/-0.000/ 0.000, Output=-0.447(-1.000/1.000), Volt=10.2(8.5)
GlobalTracer.FrcAuto_Info: Elevator limit switch: true/false
GlobalTracer.printPidInfo_Info: [59.747] elevatorPidController: Target=   6.0, Input=   8.2, Error=  -2.2, PIDTerms=-0.437/-0.004/ 0.000/ 0.000, Output=-0.441(-1.000/1.000), Volt=9.7(8.5)
GlobalTracer.FrcAuto_Info: Elevator limit switch: true/false
GlobalTracer.printPidInfo_Info: [59.776] elevatorPidController: Target=   6.0, Input=   8.2, Error=  -2.2, PIDTerms=-0.447/-0.004/-0.000/ 0.000, Output=-0.451(-1.000/1.000), Volt=9.9(8.5)
GlobalTracer.FrcAuto_Info: Elevator limit switch: true/false
GlobalTracer.printPidInfo_Info: [59.800] elevatorPidController: Target=   6.0, Input=   8.2, Error=  -2.2, PIDTerms=-0.444/-0.004/ 0.000/ 0.000, Output=-0.448(-1.000/1.000), Volt=10.1(8.5)
GlobalTracer.FrcAuto_Info: Elevator limit switch: true/false
GlobalTracer.printPidInfo_Info: [59.823] elevatorPidController: Target=   6.0, Input=   8.2, Error=  -2.2, PIDTerms=-0.444/-0.004/ 0.000/ 0.000, Output=-0.449(-1.000/1.000), Volt=10.1(8.5)
GlobalTracer.FrcAuto_Info: Elevator limit switch: true/false
GlobalTracer.printPidInfo_Info: [59.847] elevatorPidController: Target=   6.0, Input=   8.2, Error=  -2.2, PIDTerms=-0.446/-0.004/-0.000/ 0.000, Output=-0.450(-0.766/0.766), Volt=10.1(8.5)
GlobalTracer.FrcAuto_Info: Elevator limit switch: true/false
GlobalTracer.printPidInfo_Info: [59.878] elevatorPidController: Target=   6.0, Input=   8.2, Error=  -2.2, PIDTerms=-0.442/-0.004/ 0.000/ 0.000, Output=-0.446(-0.673/0.673), Volt=10.9(8.5)
GlobalTracer.FrcAuto_Info: Elevator limit switch: true/false
GlobalTracer.printPidInfo_Info: [59.902] elevatorPidController: Target=   6.0, Input=   8.2, Error=  -2.2, PIDTerms=-0.443/-0.004/-0.000/ 0.000, Output=-0.447(-0.598/0.598), Volt=10.9(8.5)
GlobalTracer.FrcAuto_Info: Elevator limit switch: true/false
GlobalTracer.printPidInfo_Info: [59.927] elevatorPidController: Target=   6.0, Input=   8.2, Error=  -2.2, PIDTerms=-0.439/-0.004/ 0.000/ 0.000, Output=-0.443(-0.483/0.483), Volt=11.0(8.5)
GlobalTracer.FrcAuto_Info: Elevator limit switch: true/false
GlobalTracer.printPidInfo_Info: [59.968] elevatorPidController: Target=   6.0, Input=   8.2, Error=  -2.2, PIDTerms=-0.436/-0.004/ 0.000/ 0.000, Output=-0.353(-0.353/0.353), Volt=11.2(8.5)
GlobalTracer.FrcAuto_Info: Elevator limit switch: true/false
GlobalTracer.printPidInfo_Info: [60.009] elevatorPidController: Target=   6.0, Input=   8.1, Error=  -2.1, PIDTerms=-0.429/-0.005/ 0.000/ 0.000, Output=-0.250(-0.250/0.250), Volt=11.2(8.5)
GlobalTracer.FrcAuto_Info: Elevator limit switch: true/false
GlobalTracer.printPidInfo_Info: [60.058] elevatorPidController: Target=   6.0, Input=   8.2, Error=  -2.2, PIDTerms=-0.436/-0.005/-0.000/ 0.000, Output=-0.159(-0.159/0.159), Volt=11.4(8.5)
GlobalTracer.FrcAuto_Info: Elevator limit switch: true/false
GlobalTracer.printPidInfo_Info: [60.099] elevatorPidController: Target=   6.0, Input=   8.2, Error=  -2.2, PIDTerms=-0.434/-0.005/ 0.000/ 0.000, Output=-0.108(-0.108/0.108), Volt=11.5(8.5)
GlobalTracer.FrcAuto_Info: Elevator limit switch: true/false
GlobalTracer.printPidInfo_Info: [60.140] elevatorPidController: Target=   6.0, Input=   8.2, Error=  -2.2, PIDTerms=-0.433/-0.005/ 0.000/ 0.000, Output=-0.027(-0.027/0.027), Volt=11.5(8.5)
GlobalTracer.FrcAuto_Info: Elevator limit switch: true/false
GlobalTracer.printPidInfo_Info: [60.180] elevatorPidController: Target=   8.2, Input=   8.2, Error=  -0.0, PIDTerms=-0.004/-0.000/-0.000/ 0.000, Output=-0.004(-1.000/1.000), Volt=11.5(8.5)
GlobalTracer.FrcAuto_Info: Elevator limit switch: true/false
GlobalTracer.printPidInfo_Info: [60.222] elevatorPidController: Target=   8.2, Input=   8.2, Error=  -0.0, PIDTerms=-0.001/-0.000/ 0.000/ 0.000, Output=-0.001(-1.000/1.000), Volt=11.6(8.5)
GlobalTracer.FrcAuto_Info: Elevator limit switch: true/false
GlobalTracer.printPidInfo_Info: [60.264] elevatorPidController: Target=   8.2, Input=   8.1, Error=   0.0, PIDTerms= 0.009/ 0.000/ 0.000/ 0.000, Output= 0.009(-1.000/1.000), Volt=11.5(8.5)
GlobalTracer.FrcAuto_Info: Elevator limit switch: true/false
GlobalTracer.printPidInfo_Info: [60.307] elevatorPidController: Target=   8.2, Input=   8.2, Error=  -0.0, PIDTerms=-0.003/ 0.000/-0.000/ 0.000, Output=-0.003(-1.000/1.000), Volt=11.6(8.5)
GlobalTracer.FrcAuto_Info: Elevator limit switch: true/false
GlobalTracer.printPidInfo_Info: [60.349] elevatorPidController: Target=   8.2, Input=   8.2, Error=   0.0, PIDTerms= 0.004/ 0.000/ 0.000/ 0.000, Output= 0.004(-1.000/1.000), Volt=11.4(8.5)
GlobalTracer.FrcAuto_Info: Elevator limit switch: true/false
GlobalTracer.printPidInfo_Info: [60.399] elevatorPidController: Target=   8.2, Input=   8.2, Error=   0.0, PIDTerms= 0.006/ 0.000/ 0.000/ 0.000, Output= 0.006(-1.000/1.000), Volt=11.5(8.5)
GlobalTracer.FrcAuto_Info: Elevator limit switch: true/false
GlobalTracer.printPidInfo_Info: [60.441] elevatorPidController: Target=   8.2, Input=   8.1, Error=   0.0, PIDTerms= 0.007/ 0.000/ 0.000/ 0.000, Output= 0.007(-1.000/1.000), Volt=11.5(8.5)
GlobalTracer.FrcAuto_Info: Elevator limit switch: true/false
GlobalTracer.printPidInfo_Info: [60.483] elevatorPidController: Target=   8.2, Input=   8.2, Error=   0.0, PIDTerms= 0.001/ 0.000/-0.000/ 0.000, Output= 0.001(-1.000/1.000), Volt=11.5(8.5)
GlobalTracer.FrcAuto_Info: Elevator limit switch: true/false
GlobalTracer.printPidInfo_Info: [60.526] elevatorPidController: Target=   8.2, Input=   8.1, Error=   0.0, PIDTerms= 0.007/ 0.000/ 0.000/ 0.000, Output= 0.007(-1.000/1.000), Volt=11.4(8.5)
GlobalTracer.FrcAuto_Info: Elevator limit switch: true/false
GlobalTracer.printPidInfo_Info: [60.568] elevatorPidController: Target=   8.2, Input=   8.2, Error=   0.0, PIDTerms= 0.003/ 0.000/-0.000/ 0.000, Output= 0.003(-1.000/1.000), Volt=11.5(8.5)
GlobalTracer.FrcAuto_Info: Elevator limit switch: true/false
GlobalTracer.printPidInfo_Info: [60.610] elevatorPidController: Target=   8.2, Input=   8.1, Error=   0.0, PIDTerms= 0.009/ 0.000/ 0.000/ 0.000, Output= 0.009(-1.000/1.000), Volt=11.4(8.5)
GlobalTracer.FrcAuto_Info: Elevator limit switch: true/false
GlobalTracer.printPidInfo_Info: [60.659] elevatorPidController: Target=   8.2, Input=   8.1, Error=   0.0, PIDTerms= 0.007/ 0.000/-0.000/ 0.000, Output= 0.007(-1.000/1.000), Volt=11.4(8.5)
GlobalTracer.FrcAuto_Info: Elevator limit switch: true/false
GlobalTracer.printPidInfo_Info: [60.701] elevatorPidController: Target=   8.2, Input=   8.2, Error=   0.0, PIDTerms= 0.001/ 0.000/-0.000/ 0.000, Output= 0.001(-1.000/1.000), Volt=11.4(8.5)
GlobalTracer.FrcAuto_Info: Elevator limit switch: true/false
GlobalTracer.printPidInfo_Info: [60.747] elevatorPidController: Target=   8.2, Input=   8.2, Error=   0.0, PIDTerms= 0.004/ 0.000/ 0.000/ 0.000, Output= 0.004(-1.000/1.000), Volt=11.4(8.5)
GlobalTracer.FrcAuto_Info: Elevator limit switch: true/false
GlobalTracer.printPidInfo_Info: [60.789] elevatorPidController: Target=   8.2, Input=   8.2, Error=   0.0, PIDTerms= 0.004/ 0.000/ 0.000/ 0.000, Output= 0.004(-1.000/1.000), Volt=11.4(8.5)
GlobalTracer.FrcAuto_Info: Elevator limit switch: true/false
GlobalTracer.printPidInfo_Info: [60.839] elevatorPidController: Target=   8.2, Input=   8.2, Error=   0.0, PIDTerms= 0.004/ 0.000/ 0.000/ 0.000, Output= 0.004(-1.000/1.000), Volt=11.4(8.5)
GlobalTracer.FrcAuto_Info: Elevator limit switch: true/false
GlobalTracer.printPidInfo_Info: [60.881] elevatorPidController: Target=   8.2, Input=   8.1, Error=   0.1, PIDTerms= 0.010/ 0.000/ 0.000/ 0.000, Output= 0.010(-1.000/1.000), Volt=10.9(8.5)
GlobalTracer.FrcAuto_Info: Elevator limit switch: true/false
GlobalTracer.printPidInfo_Info: [60.921] elevatorPidController: Target=   8.2, Input=   8.2, Error=   0.0, PIDTerms= 0.004/ 0.000/-0.000/ 0.000, Output= 0.004(-1.000/1.000), Volt=10.2(8.5)
GlobalTracer.FrcAuto_Info: Elevator limit switch: true/false
GlobalTracer.printPidInfo_Info: [60.965] elevatorPidController: Target=   8.2, Input=   8.2, Error=  -0.0, PIDTerms=-0.006/ 0.000/-0.000/ 0.000, Output=-0.006(-1.000/1.000), Volt=9.6(8.5)
GlobalTracer.FrcAuto_Info: Elevator limit switch: true/false
GlobalTracer.printPidInfo_Info: [61.009] elevatorPidController: Target=   8.2, Input=   8.2, Error=  -0.0, PIDTerms=-0.001/ 0.000/ 0.000/ 0.000, Output=-0.001(-1.000/1.000), Volt=10.1(8.5)
GlobalTracer.FrcAuto_Info: Elevator limit switch: true/false
GlobalTracer.printPidInfo_Info: [61.049] elevatorPidController: Target=   8.2, Input=   8.2, Error=   0.0, PIDTerms= 0.004/ 0.000/ 0.000/ 0.000, Output= 0.004(-1.000/1.000), Volt=10.6(8.5)
GlobalTracer.FrcAuto_Info: Elevator limit switch: true/false
GlobalTracer.printPidInfo_Info: [61.079] elevatorPidController: Target=   8.2, Input=   8.2, Error=   0.0, PIDTerms= 0.000/ 0.000/-0.000/ 0.000, Output= 0.000(-1.000/1.000), Volt=10.3(8.5)
GlobalTracer.FrcAuto_Info: Elevator limit switch: true/false
GlobalTracer.printPidInfo_Info: [61.104] elevatorPidController: Target=   8.2, Input=   8.2, Error=   0.0, PIDTerms= 0.004/ 0.000/ 0.000/ 0.000, Output= 0.004(-1.000/1.000), Volt=10.5(8.5)
GlobalTracer.FrcAuto_Info: Elevator limit switch: true/false
GlobalTracer.printPidInfo_Info: [61.127] elevatorPidController: Target=   8.2, Input=   8.2, Error=   0.0, PIDTerms= 0.001/ 0.000/-0.000/ 0.000, Output= 0.001(-1.000/1.000), Volt=10.7(8.5)
GlobalTracer.FrcAuto_Info: Elevator limit switch: true/false
GlobalTracer.Robot_Info: [0.020] <<<           START>>> xPos= 53.91,yPos=841.11,heading= 214.4/   0.0,volts=10.1(8.5)
GlobalTracer.ProximityTrigger_Info: [0.030] active=false
GlobalTracer.CurrentTrigger_Info: [0.032] prevZone=-1, currZone=0, pickupCurrent=10.50
GlobalTracer.printPidInfo_Info: [61.160] elevatorPidController: Target=   8.2, Input=   8.2, Error=   0.0, PIDTerms= 0.001/ 0.000/ 0.000/ 0.000, Output= 0.001(-1.000/1.000), Volt=10.1(8.5)
GlobalTracer.FrcAuto_Info: Elevator limit switch: true/false
GlobalTracer.CurrentTrigger_Info: [0.066] prevZone=0, currZone=1, pickupCurrent=30.13
GlobalTracer.printPidInfo_Info: [61.190] elevatorPidController: Target=   8.2, Input=   8.2, Error=  -0.0, PIDTerms=-0.004/ 0.000/-0.000/ 0.000, Output=-0.004(-1.000/1.000), Volt=10.0(8.5)
GlobalTracer.FrcAuto_Info: Elevator limit switch: true/false
GlobalTracer.pickupTask_Info: [0.085] DELAY_SAMPLING: current=36.63
GlobalTracer.Robot_Info: [0.085] <<<  DELAY_SAMPLING>>> xPos= 54.31,yPos=846.09,heading= 212.1/   0.0,volts=10.0(8.5)
GlobalTracer.printPidInfo_Info: [61.226] elevatorPidController: Target=   8.2, Input=   8.2, Error=  -0.0, PIDTerms=-0.007/ 0.000/-0.000/ 0.000, Output=-0.007(-1.000/1.000), Volt=10.2(8.5)
GlobalTracer.FrcAuto_Info: Elevator limit switch: true/false
GlobalTracer.printPidInfo_Info: [61.259] elevatorPidController: Target=   8.2, Input=   8.2, Error=  -0.0, PIDTerms=-0.006/ 0.000/ 0.000/ 0.000, Output=-0.006(-1.000/1.000), Volt=10.6(8.5)
GlobalTracer.FrcAuto_Info: Elevator limit switch: true/false
GlobalTracer.printPidInfo_Info: [61.287] elevatorPidController: Target=   8.2, Input=   8.2, Error=  -0.1, PIDTerms=-0.011/ 0.000/-0.000/ 0.000, Output=-0.011(-1.000/1.000), Volt=10.7(8.5)
GlobalTracer.FrcAuto_Info: Elevator limit switch: true/false
GlobalTracer.printPidInfo_Info: [61.321] elevatorPidController: Target=   8.2, Input=   8.2, Error=  -0.0, PIDTerms=-0.007/ 0.000/ 0.000/ 0.000, Output=-0.007(-1.000/1.000), Volt=11.4(8.5)
GlobalTracer.FrcAuto_Info: Elevator limit switch: true/false
GlobalTracer.printPidInfo_Info: [61.348] elevatorPidController: Target=   8.2, Input=   8.2, Error=   0.0, PIDTerms= 0.001/ 0.000/ 0.000/ 0.000, Output= 0.001(-1.000/1.000), Volt=11.7(8.5)
GlobalTracer.FrcAuto_Info: Elevator limit switch: true/false
GlobalTracer.CurrentTrigger_Info: [0.287] prevZone=1, currZone=0, pickupCurrent=24.38
GlobalTracer.printPidInfo_Info: [61.407] elevatorPidController: Target=   8.2, Input=   8.2, Error=  -0.0, PIDTerms=-0.003/ 0.000/-0.000/ 0.000, Output=-0.003(-1.000/1.000), Volt=12.0(8.5)
GlobalTracer.FrcAuto_Info: Elevator limit switch: true/false
GlobalTracer.printPidInfo_Info: [61.461] elevatorPidController: Target=   8.2, Input=   8.2, Error=  -0.1, PIDTerms=-0.010/ 0.000/-0.000/ 0.000, Output=-0.010(-1.000/1.000), Volt=12.0(8.5)
GlobalTracer.FrcAuto_Info: Elevator limit switch: true/false
GlobalTracer.printPidInfo_Info: [61.506] elevatorPidController: Target=   8.2, Input=   8.2, Error=  -0.0, PIDTerms=-0.009/ 0.000/ 0.000/ 0.000, Output=-0.009(-1.000/1.000), Volt=12.1(8.5)
GlobalTracer.FrcAuto_Info: Elevator limit switch: true/false
GlobalTracer.printPidInfo_Info: [61.548] elevatorPidController: Target=   8.2, Input=   8.2, Error=  -0.0, PIDTerms=-0.009/ 0.000/ 0.000/ 0.000, Output=-0.009(-1.000/1.000), Volt=12.1(8.5)
GlobalTracer.FrcAuto_Info: Elevator limit switch: true/false
GlobalTracer.pickupTask_Info: [0.451] SAMPLE_CURRENT: Detected startup spike (pickupCurrent=18.00)
GlobalTracer.Robot_Info: [0.451] <<<  SAMPLE_CURRENT>>> xPos= 55.99,yPos=864.21,heading= 229.0/   0.0,volts=12.1(8.5)
GlobalTracer.printPidInfo_Info: [61.603] elevatorPidController: Target=   8.2, Input=   8.2, Error=  -0.0, PIDTerms=-0.007/ 0.000/ 0.000/ 0.000, Output=-0.007(-1.000/1.000), Volt=12.1(8.5)
GlobalTracer.FrcAuto_Info: Elevator limit switch: true/false
GlobalTracer.pickupTask_Info: [0.506] DELAY_SAMPLING: current=16.75
GlobalTracer.Robot_Info: [0.506] <<<  DELAY_SAMPLING>>> xPos= 56.33,yPos=865.72,heading= 229.4/   0.0,volts=12.2(8.5)
GlobalTracer.printPidInfo_Info: [61.651] elevatorPidController: Target=   8.2, Input=   8.2, Error=  -0.0, PIDTerms=-0.007/ 0.000/ 0.000/ 0.000, Output=-0.007(-1.000/1.000), Volt=12.1(8.5)
GlobalTracer.FrcAuto_Info: Elevator limit switch: true/false
GlobalTracer.printPidInfo_Info: [61.699] elevatorPidController: Target=   8.2, Input=   8.2, Error=  -0.1, PIDTerms=-0.010/-0.000/-0.000/ 0.000, Output=-0.010(-1.000/1.000), Volt=12.2(8.5)
GlobalTracer.FrcAuto_Info: Elevator limit switch: true/false
GlobalTracer.printPidInfo_Info: [61.738] elevatorPidController: Target=  82.0, Input=   8.2, Error=  73.8, PIDTerms=14.757/ 0.001/ 0.000/ 0.000, Output= 0.025(-0.025/0.025), Volt=12.2(8.5)
GlobalTracer.FrcAuto_Info: Elevator limit switch: true/false
GlobalTracer.ProximityTrigger_Info: [0.650] active=true
GlobalTracer.printPidInfo_Info: [61.778] elevatorPidController: Target=  82.0, Input=   8.2, Error=  73.8, PIDTerms=14.757/ 0.003/ 0.000/ 0.000, Output= 0.036(-0.036/0.036), Volt=12.1(8.5)
GlobalTracer.FrcAuto_Info: Elevator limit switch: true/false
GlobalTracer.printPidInfo_Info: [61.823] elevatorPidController: Target=  82.0, Input=   8.2, Error=  73.8, PIDTerms=14.756/ 0.007/-0.000/ 0.000, Output= 0.042(-0.042/0.042), Volt=12.1(8.5)
GlobalTracer.FrcAuto_Info: Elevator limit switch: true/false
GlobalTracer.printPidInfo_Info: [61.864] elevatorPidController: Target=  82.0, Input=   8.2, Error=  73.8, PIDTerms=14.757/ 0.010/ 0.000/ 0.000, Output= 0.052(-0.052/0.052), Volt=12.1(8.5)
GlobalTracer.FrcAuto_Info: Elevator limit switch: true/false
GlobalTracer.printPidInfo_Info: [61.902] elevatorPidController: Target=  82.0, Input=   8.2, Error=  73.8, PIDTerms=14.753/ 0.013/-0.000/ 0.000, Output= 0.052(-0.052/0.052), Volt=12.2(8.5)
