GlobalTracer.FirstPowerUp_Info: Sat Apr 07 10:20:12 PDT 2018[0.088]: ***** AUTO_MODE *****
GlobalTracer.Vision_Info: Pixy is enabled!
GlobalTracer.FirstPowerUp_Info: PNCMP_Qualification118 (Red3) [FMSConnected=true] msg=RRR
GlobalTracer.CmdAutoMoveToCrossField_Info: [0.136] delay=0.0, startPos=LEFT_POS
GlobalTracer.Robot_Info: [0.150] <<< DRIVE_TO_LANE_3>>> xPos=  0.00,yPos=  0.00,heading=   0.0/   0.0,volts=13.0(13.0)
GlobalTracer.printPidInfo_Info: [0.150] encoderXPidCtrl: Target=   0.0, Input=   0.0, Error=   0.0, PIDTerms= 0.000/ 0.000/ 0.000/ 0.000, Output= 0.000(-0.700/0.700), Volt=13.0(13.0)
GlobalTracer.FrcAuto_Info: elevatorLimitSwitches=false/false, talonCurrent=0.125, pdpElevatorCurrent=0.000
GlobalTracer.printPidInfo_Info: [50.949] elevatorPidController: Target=   8.1, Input=   7.9, Error=   0.2, PIDTerms= 0.039/ 0.000/ 0.000/ 0.000, Output= 0.039(-1.000/1.000), Volt=9.2(7.2)
GlobalTracer.FrcAuto_Info: elevatorLimitSwitches=false/false, talonCurrent=0.125, pdpElevatorCurrent=0.000
GlobalTracer.printPidInfo_Info: [50.985] elevatorPidController: Target=   8.1, Input=   7.9, Error=   0.2, PIDTerms= 0.040/ 0.000/ 0.000/ 0.000, Output= 0.040(-1.000/1.000), Volt=9.3(7.2)
GlobalTracer.FrcAuto_Info: elevatorLimitSwitches=false/false, talonCurrent=0.125, pdpElevatorCurrent=0.000
GlobalTracer.printPidInfo_Info: [51.036] elevatorPidController: Target=   8.1, Input=   7.9, Error=   0.2, PIDTerms= 0.039/ 0.000/-0.000/ 0.000, Output= 0.039(-1.000/1.000), Volt=9.6(7.2)
GlobalTracer.FrcAuto_Info: elevatorLimitSwitches=false/false, talonCurrent=0.125, pdpElevatorCurrent=0.000
GlobalTracer.printPidInfo_Info: [51.074] elevatorPidController: Target=   8.1, Input=   7.9, Error=   0.2, PIDTerms= 0.039/ 0.000/ 0.000/ 0.000, Output= 0.039(-1.000/1.000), Volt=9.6(7.2)
GlobalTracer.FrcAuto_Info: elevatorLimitSwitches=false/false, talonCurrent=0.000, pdpElevatorCurrent=0.000
GlobalTracer.printPidInfo_Info: [51.111] elevatorPidController: Target=   8.1, Input=   7.9, Error=   0.2, PIDTerms= 0.039/ 0.000/ 0.000/ 0.000, Output= 0.039(-1.000/1.000), Volt=12.2(7.2)
GlobalTracer.FrcAuto_Info: elevatorLimitSwitches=false/false, talonCurrent=0.125, pdpElevatorCurrent=0.000
GlobalTracer.printPidInfo_Info: [51.146] elevatorPidController: Target=   8.1, Input=   7.9, Error=   0.2, PIDTerms= 0.039/ 0.000/ 0.000/ 0.000, Output= 0.039(-1.000/1.000), Volt=12.2(7.2)
GlobalTracer.FrcAuto_Info: elevatorLimitSwitches=false/false, talonCurrent=0.125, pdpElevatorCurrent=0.000
GlobalTracer.printPidInfo_Info: [51.192] elevatorPidController: Target=   8.1, Input=   7.9, Error=   0.2, PIDTerms= 0.037/ 0.000/-0.000/ 0.000, Output= 0.038(-1.000/1.000), Volt=12.2(7.2)
GlobalTracer.FrcAuto_Info: elevatorLimitSwitches=false/false, talonCurrent=0.125, pdpElevatorCurrent=0.000
GlobalTracer.printPidInfo_Info: [51.224] elevatorPidController: Target=   8.1, Input=   7.9, Error=   0.2, PIDTerms= 0.039/ 0.000/ 0.000/ 0.000, Output= 0.039(-1.000/1.000), Volt=12.1(7.2)
GlobalTracer.FrcAuto_Info: elevatorLimitSwitches=false/false, talonCurrent=0.000, pdpElevatorCurrent=0.000
GlobalTracer.printPidInfo_Info: [51.277] elevatorPidController: Target=   8.1, Input=   7.9, Error=   0.2, PIDTerms= 0.039/ 0.000/ 0.000/ 0.000, Output= 0.039(-1.000/1.000), Volt=12.0(7.2)
GlobalTracer.FrcAuto_Info: elevatorLimitSwitches=false/false, talonCurrent=0.125, pdpElevatorCurrent=0.000
GlobalTracer.printPidInfo_Info: [51.350] elevatorPidController: Target=   8.1, Input=   7.9, Error=   0.2, PIDTerms= 0.039/ 0.000/ 0.000/ 0.000, Output= 0.039(-1.000/1.000), Volt=10.7(7.2)
GlobalTracer.FrcAuto_Info: elevatorLimitSwitches=false/false, talonCurrent=0.125, pdpElevatorCurrent=0.000
GlobalTracer.printPidInfo_Info: [51.399] elevatorPidController: Target=   8.1, Input=   7.9, Error=   0.2, PIDTerms= 0.039/ 0.000/ 0.000/ 0.000, Output= 0.039(-1.000/1.000), Volt=9.0(7.2)
GlobalTracer.FrcAuto_Info: elevatorLimitSwitches=false/false, talonCurrent=0.125, pdpElevatorCurrent=0.000
GlobalTracer.printPidInfo_Info: [51.458] elevatorPidController: Target=   8.1, Input=   7.9, Error=   0.2, PIDTerms= 0.039/ 0.000/ 0.000/ 0.000, Output= 0.039(-1.000/1.000), Volt=9.0(7.2)
GlobalTracer.FrcAuto_Info: elevatorLimitSwitches=false/false, talonCurrent=0.125, pdpElevatorCurrent=0.000
GlobalTracer.printPidInfo_Info: [51.513] elevatorPidController: Target=   8.1, Input=   7.9, Error=   0.2, PIDTerms= 0.039/ 0.000/ 0.000/ 0.000, Output= 0.039(-1.000/1.000), Volt=8.2(7.2)
GlobalTracer.FrcAuto_Info: elevatorLimitSwitches=false/false, talonCurrent=0.125, pdpElevatorCurrent=0.000
GlobalTracer.Robot_Info: [0.036] <<<           START>>> xPos= -6.33,yPos=783.75,heading=-126.1/   0.0,volts=8.0(7.2)
GlobalTracer.ProximityTrigger_Info: [0.049] active=false
GlobalTracer.CurrentTrigger_Info: [0.051] prevZone=-1, currZone=0, pickupCurrent=20.25
GlobalTracer.printPidInfo_Info: [51.562] elevatorPidController: Target=   8.1, Input=   7.9, Error=   0.2, PIDTerms= 0.039/ 0.000/ 0.000/ 0.000, Output= 0.039(-1.000/1.000), Volt=8.0(7.2)
GlobalTracer.FrcAuto_Info: elevatorLimitSwitches=false/false, talonCurrent=0.125, pdpElevatorCurrent=0.000
GlobalTracer.printPidInfo_Info: [51.605] elevatorPidController: Target=   8.1, Input=   7.9, Error=   0.2, PIDTerms= 0.039/ 0.000/ 0.000/ 0.000, Output= 0.039(-1.000/1.000), Volt=8.1(7.2)
GlobalTracer.FrcAuto_Info: elevatorLimitSwitches=false/false, talonCurrent=0.125, pdpElevatorCurrent=0.000
GlobalTracer.printPidInfo_Info: [51.676] elevatorPidController: Target=   8.1, Input=   7.9, Error=   0.2, PIDTerms= 0.039/ 0.000/ 0.000/ 0.000, Output= 0.039(-1.000/1.000), Volt=8.5(7.2)
GlobalTracer.FrcAuto_Info: elevatorLimitSwitches=false/false, talonCurrent=0.125, pdpElevatorCurrent=0.000
GlobalTracer.printPidInfo_Info: [51.741] elevatorPidController: Target=   8.1, Input=   7.9, Error=   0.2, PIDTerms= 0.040/ 0.000/ 0.000/ 0.000, Output= 0.041(-1.000/1.000), Volt=8.8(7.2)
GlobalTracer.FrcAuto_Info: elevatorLimitSwitches=false/false, talonCurrent=0.000, pdpElevatorCurrent=0.000
GlobalTracer.ProximityTrigger_Info: [0.300] active=true
GlobalTracer.printPidInfo_Info: [51.812] elevatorPidController: Target=   8.1, Input=   7.9, Error=   0.2, PIDTerms= 0.039/ 0.000/-0.000/ 0.000, Output= 0.039(-1.000/1.000), Volt=8.8(7.2)
GlobalTracer.FrcAuto_Info: elevatorLimitSwitches=false/false, talonCurrent=0.125, pdpElevatorCurrent=0.000
GlobalTracer.ProximityTrigger_Info: [0.371] active=false
GlobalTracer.printPidInfo_Info: [51.879] elevatorPidController: Target=   8.1, Input=   7.9, Error=   0.2, PIDTerms= 0.040/ 0.001/ 0.000/ 0.000, Output= 0.041(-1.000/1.000), Volt=9.7(7.2)
GlobalTracer.FrcAuto_Info: elevatorLimitSwitches=false/false, talonCurrent=0.000, pdpElevatorCurrent=0.000
GlobalTracer.ProximityTrigger_Info: [0.441] active=true
GlobalTracer.printPidInfo_Info: [51.943] elevatorPidController: Target=   8.1, Input=   7.9, Error=   0.2, PIDTerms= 0.036/ 0.001/-0.000/ 0.000, Output= 0.036(-1.000/1.000), Volt=10.6(7.2)
GlobalTracer.FrcAuto_Info: elevatorLimitSwitches=false/false, talonCurrent=0.125, pdpElevatorCurrent=0.000
GlobalTracer.printPidInfo_Info: [52.022] elevatorPidController: Target=   8.1, Input=   8.0, Error=   0.1, PIDTerms= 0.029/ 0.001/-0.000/ 0.000, Output= 0.029(-1.000/1.000), Volt=11.5(7.2)
GlobalTracer.FrcAuto_Info: elevatorLimitSwitches=false/false, talonCurrent=0.125, pdpElevatorCurrent=0.000
GlobalTracer.CurrentTrigger_Info: [0.599] prevZone=0, currZone=1, pickupCurrent=33.25
GlobalTracer.printPidInfo_Info: [52.099] elevatorPidController: Target=   8.1, Input=   7.9, Error=   0.2, PIDTerms= 0.042/ 0.001/ 0.000/ 0.000, Output= 0.042(-1.000/1.000), Volt=10.9(7.2)
GlobalTracer.FrcAuto_Info: elevatorLimitSwitches=false/false, talonCurrent=0.000, pdpElevatorCurrent=0.000
GlobalTracer.pickupTask_Info: [0.636] DELAY_SAMPLING: current=46.38
GlobalTracer.Robot_Info: [0.636] <<<  DELAY_SAMPLING>>> xPos= -6.58,yPos=819.89,heading=-126.1/   0.0,volts=10.8(7.2)
GlobalTracer.printPidInfo_Info: [52.163] elevatorPidController: Target=   8.1, Input=   7.9, Error=   0.2, PIDTerms= 0.044/ 0.001/ 0.000/ 0.000, Output= 0.045(-1.000/1.000), Volt=10.8(7.2)
GlobalTracer.FrcAuto_Info: elevatorLimitSwitches=false/false, talonCurrent=0.125, pdpElevatorCurrent=0.000
GlobalTracer.printPidInfo_Info: [52.210] elevatorPidController: Target=   8.1, Input=   7.9, Error=   0.2, PIDTerms= 0.036/ 0.001/-0.000/ 0.000, Output= 0.036(-1.000/1.000), Volt=10.8(7.2)
GlobalTracer.FrcAuto_Info: elevatorLimitSwitches=false/false, talonCurrent=0.125, pdpElevatorCurrent=0.000
GlobalTracer.printPidInfo_Info: [52.253] elevatorPidController: Target=   8.1, Input=   7.9, Error=   0.2, PIDTerms= 0.037/ 0.001/ 0.000/ 0.000, Output= 0.038(-1.000/1.000), Volt=10.8(7.2)
GlobalTracer.FrcAuto_Info: elevatorLimitSwitches=false/false, talonCurrent=0.125, pdpElevatorCurrent=0.000
GlobalTracer.printPidInfo_Info: [52.307] elevatorPidController: Target=   8.1, Input=   7.9, Error=   0.2, PIDTerms= 0.044/ 0.001/ 0.000/ 0.000, Output= 0.045(-1.000/1.000), Volt=10.7(7.2)
GlobalTracer.FrcAuto_Info: elevatorLimitSwitches=false/false, talonCurrent=0.125, pdpElevatorCurrent=0.000
GlobalTracer.printPidInfo_Info: [52.351] elevatorPidController: Target=   8.1, Input=   7.9, Error=   0.2, PIDTerms= 0.043/ 0.001/-0.000/ 0.000, Output= 0.044(-1.000/1.000), Volt=10.8(7.2)
GlobalTracer.FrcAuto_Info: elevatorLimitSwitches=false/false, talonCurrent=0.125, pdpElevatorCurrent=0.000
GlobalTracer.printPidInfo_Info: [52.396] elevatorPidController: Target=   8.1, Input=   7.9, Error=   0.2, PIDTerms= 0.043/ 0.001/ 0.000/ 0.000, Output= 0.044(-1.000/1.000), Volt=10.8(7.2)
GlobalTracer.FrcAuto_Info: elevatorLimitSwitches=false/false, talonCurrent=0.125, pdpElevatorCurrent=0.000
GlobalTracer.printPidInfo_Info: [52.434] elevatorPidController: Target=   8.1, Input=   7.9, Error=   0.2, PIDTerms= 0.042/ 0.001/-0.000/ 0.000, Output= 0.042(-1.000/1.000), Volt=10.8(7.2)
GlobalTracer.FrcAuto_Info: elevatorLimitSwitches=false/false, talonCurrent=0.125, pdpElevatorCurrent=0.000
GlobalTracer.printPidInfo_Info: [52.477] elevatorPidController: Target=  82.0, Input=   7.9, Error=  74.1, PIDTerms=14.819/ 0.001/ 0.000/ 0.000, Output= 0.027(-0.027/0.027), Volt=10.9(7.2)
GlobalTracer.FrcAuto_Info: elevatorLimitSwitches=false/false, talonCurrent=0.125, pdpElevatorCurrent=0.000
GlobalTracer.pickupTask_Info: [0.991] SAMPLE_CURRENT: Detected cube in possession (pickupCurent=46.38)
GlobalTracer.Robot_Info: [0.991] <<<  SAMPLE_CURRENT>>> xPos= -6.27,yPos=819.52,heading=-126.1/   0.0,volts=10.9(7.2)
GlobalTracer.printPidInfo_Info: [52.523] elevatorPidController: Target=  82.0, Input=   7.9, Error=  74.1, PIDTerms=14.819/ 0.004/ 0.000/ 0.000, Output= 0.042(-0.042/0.042), Volt=10.8(7.2)
GlobalTracer.FrcAuto_Info: elevatorLimitSwitches=false/false, talonCurrent=0.125, pdpElevatorCurrent=0.000
GlobalTracer.Robot_Info: [1.042] <<<            DONE>>> xPos= -6.26,yPos=819.37,heading=-126.1/   0.0,volts=10.8(7.2)
GlobalTracer.printPidInfo_Info: [52.574] elevatorPidController: Target=  82.0, Input=   7.9, Error=  74.1, PIDTerms=14.817/ 0.008/-0.000/ 0.000, Output= 0.104(-0.104/0.104), Volt=10.8(7.2)
GlobalTracer.FrcAuto_Info: elevatorLimitSwitches=false/false, talonCurrent=0.125, pdpElevatorCurrent=0.000
GlobalTracer.printPidInfo_Info: [52.632] elevatorPidController: Target=  82.0, Input=   8.0, Error=  74.0, PIDTerms=14.800/ 0.012/-0.000/ 0.000, Output= 0.262(-0.262/0.262), Volt=11.9(7.2)
GlobalTracer.FrcAuto_Info: elevatorLimitSwitches=false/false, talonCurrent=1.875, pdpElevatorCurrent=0.000
GlobalTracer.printPidInfo_Info: [52.702] elevatorPidController: Target=  82.0, Input=   8.3, Error=  73.7, PIDTerms=14.744/ 0.018/-0.000/ 0.000, Output= 0.427(-0.427/0.427), Volt=11.9(7.2)
GlobalTracer.FrcAuto_Info: elevatorLimitSwitches=false/false, talonCurrent=6.625, pdpElevatorCurrent=6.625
GlobalTracer.printPidInfo_Info: [52.777] elevatorPidController: Target=  82.0, Input=   9.1, Error=  72.9, PIDTerms=14.576/ 0.023/-0.000/ 0.000, Output= 0.697(-0.697/0.697), Volt=10.5(7.2)
GlobalTracer.FrcAuto_Info: elevatorLimitSwitches=false/false, talonCurrent=15.000, pdpElevatorCurrent=12.000
GlobalTracer.printPidInfo_Info: [52.839] elevatorPidController: Target=  82.0, Input=  10.2, Error=  71.8, PIDTerms=14.353/ 0.027/-0.000/ 0.000, Output= 1.000(-1.000/1.000), Volt=9.6(7.2)
GlobalTracer.FrcAuto_Info: elevatorLimitSwitches=false/false, talonCurrent=20.875, pdpElevatorCurrent=23.250
GlobalTracer.printPidInfo_Info: [52.887] elevatorPidController: Target=  82.0, Input=  11.7, Error=  70.3, PIDTerms=14.065/ 0.031/-0.000/ 0.000, Output= 1.000(-1.000/1.000), Volt=7.7(7.2)
GlobalTracer.FrcAuto_Info: elevatorLimitSwitches=false/false, talonCurrent=36.500, pdpElevatorCurrent=23.250
GlobalTracer.printPidInfo_Info: [52.940] elevatorPidController: Target=  82.0, Input=  12.5, Error=  69.5, PIDTerms=13.896/ 0.035/-0.000/ 0.000, Output= 1.000(-1.000/1.000), Volt=7.6(7.2)
GlobalTracer.FrcAuto_Info: elevatorLimitSwitches=false/false, talonCurrent=35.750, pdpElevatorCurrent=41.375
GlobalTracer.printPidInfo_Info: [52.995] elevatorPidController: Target=  82.0, Input=  13.9, Error=  68.1, PIDTerms=13.618/ 0.038/-0.000/ 0.000, Output= 1.000(-1.000/1.000), Volt=7.8(7.2)
GlobalTracer.FrcAuto_Info: elevatorLimitSwitches=false/false, talonCurrent=35.375, pdpElevatorCurrent=38.875
GlobalTracer.printPidInfo_Info: [53.037] elevatorPidController: Target=  82.0, Input=  14.8, Error=  67.2, PIDTerms=13.433/ 0.041/-0.000/ 0.000, Output= 1.000(-1.000/1.000), Volt=7.9(7.2)
GlobalTracer.FrcAuto_Info: elevatorLimitSwitches=false/false, talonCurrent=35.375, pdpElevatorCurrent=39.000
GlobalTracer.printPidInfo_Info: [53.084] elevatorPidController: Target=  82.0, Input=  15.9, Error=  66.1, PIDTerms=13.220/ 0.044/-0.000/ 0.000, Output= 1.000(-1.000/1.000), Volt=8.2(7.2)
GlobalTracer.FrcAuto_Info: elevatorLimitSwitches=false/false, talonCurrent=33.250, pdpElevatorCurrent=39.000
GlobalTracer.printPidInfo_Info: [53.142] elevatorPidController: Target=  82.0, Input=  17.5, Error=  64.5, PIDTerms=12.909/ 0.048/-0.000/ 0.000, Output= 1.000(-1.000/1.000), Volt=8.4(7.2)
GlobalTracer.FrcAuto_Info: elevatorLimitSwitches=false/false, talonCurrent=34.625, pdpElevatorCurrent=36.750
GlobalTracer.printPidInfo_Info: [53.207] elevatorPidController: Target=  82.0, Input=  19.6, Error=  62.4, PIDTerms=12.482/ 0.052/-0.000/ 0.000, Output= 1.000(-1.000/1.000), Volt=8.6(7.2)
GlobalTracer.FrcAuto_Info: elevatorLimitSwitches=false/false, talonCurrent=33.750, pdpElevatorCurrent=38.000
GlobalTracer.printPidInfo_Info: [53.255] elevatorPidController: Target=  82.0, Input=  20.7, Error=  61.3, PIDTerms=12.254/ 0.055/-0.000/ 0.000, Output= 1.000(-1.000/1.000), Volt=8.6(7.2)
GlobalTracer.FrcAuto_Info: elevatorLimitSwitches=false/false, talonCurrent=34.500, pdpElevatorCurrent=37.125
GlobalTracer.printPidInfo_Info: [53.314] elevatorPidController: Target=  82.0, Input=  21.8, Error=  60.2, PIDTerms=12.037/ 0.058/-0.000/ 0.000, Output= 0.571(-0.571/0.571), Volt=8.8(7.2)
GlobalTracer.FrcAuto_Info: elevatorLimitSwitches=false/false, talonCurrent=27.250, pdpElevatorCurrent=37.625
GlobalTracer.printPidInfo_Info: [53.364] elevatorPidController: Target=  82.0, Input=  23.3, Error=  58.7, PIDTerms=11.732/ 0.061/-0.000/ 0.000, Output= 0.262(-0.262/0.262), Volt=9.4(7.2)
GlobalTracer.FrcAuto_Info: elevatorLimitSwitches=false/false, talonCurrent=6.875, pdpElevatorCurrent=15.875
GlobalTracer.printPidInfo_Info: [53.416] elevatorPidController: Target=  82.0, Input=  24.3, Error=  57.7, PIDTerms=11.537/ 0.065/-0.000/ 0.000, Output= 0.099(-0.099/0.099), Volt=10.5(7.2)
GlobalTracer.FrcAuto_Info: elevatorLimitSwitches=false/false, talonCurrent=2.875, pdpElevatorCurrent=4.250
GlobalTracer.printPidInfo_Info: [53.465] elevatorPidController: Target=  82.0, Input=  24.5, Error=  57.5, PIDTerms=11.496/ 0.056/-0.000/ 0.000, Output= 0.056(-0.056/0.056), Volt=8.3(7.2)
GlobalTracer.FrcAuto_Info: elevatorLimitSwitches=false/false, talonCurrent=0.500, pdpElevatorCurrent=4.250
GlobalTracer.printPidInfo_Info: [53.523] elevatorPidController: Target=  82.0, Input=  24.5, Error=  57.5, PIDTerms=11.500/ 0.049/ 0.000/ 0.000, Output= 0.049(-0.049/0.049), Volt=8.8(7.2)
GlobalTracer.FrcAuto_Info: elevatorLimitSwitches=false/false, talonCurrent=0.125, pdpElevatorCurrent=2.750
GlobalTracer.printPidInfo_Info: [53.567] elevatorPidController: Target=  82.0, Input=  24.4, Error=  57.6, PIDTerms=11.513/ 0.049/ 0.000/ 0.000, Output= 0.049(-0.049/0.049), Volt=8.9(7.2)
GlobalTracer.FrcAuto_Info: elevatorLimitSwitches=false/false, talonCurrent=0.125, pdpElevatorCurrent=0.000
GlobalTracer.printPidInfo_Info: [53.620] elevatorPidController: Target=  82.0, Input=  24.4, Error=  57.6, PIDTerms=11.512/ 0.052/-0.000/ 0.000, Output= 0.076(-0.076/0.076), Volt=8.7(7.2)
GlobalTracer.FrcAuto_Info: elevatorLimitSwitches=false/false, talonCurrent=0.125, pdpElevatorCurrent=0.000
GlobalTracer.printPidInfo_Info: [53.692] elevatorPidController: Target=  82.0, Input=  24.4, Error=  57.6, PIDTerms=11.512/ 0.055/ 0.000/ 0.000, Output= 0.080(-0.080/0.080), Volt=7.5(7.2)
GlobalTracer.FrcAuto_Info: elevatorLimitSwitches=false/false, talonCurrent=0.250, pdpElevatorCurrent=0.000
GlobalTracer.printPidInfo_Info: [53.756] elevatorPidController: Target=  82.0, Input=  24.2, Error=  57.8, PIDTerms=11.550/ 0.059/ 0.000/ 0.000, Output= 0.080(-0.080/0.080), Volt=8.3(7.2)
GlobalTracer.FrcAuto_Info: elevatorLimitSwitches=false/false, talonCurrent=0.625, pdpElevatorCurrent=0.000
GlobalTracer.printPidInfo_Info: [53.813] elevatorPidController: Target=  82.0, Input=  24.1, Error=  57.9, PIDTerms=11.570/ 0.063/ 0.000/ 0.000, Output= 0.099(-0.099/0.099), Volt=8.5(7.2)
GlobalTracer.FrcAuto_Info: elevatorLimitSwitches=false/false, talonCurrent=0.500, pdpElevatorCurrent=0.000
GlobalTracer.printPidInfo_Info: [53.857] elevatorPidController: Target=  82.0, Input=  24.1, Error=  57.9, PIDTerms=11.575/ 0.065/ 0.000/ 0.000, Output= 0.099(-0.099/0.099), Volt=9.2(7.2)
GlobalTracer.FrcAuto_Info: elevatorLimitSwitches=false/false, talonCurrent=0.625, pdpElevatorCurrent=0.000
GlobalTracer.printPidInfo_Info: [53.902] elevatorPidController: Target=  82.0, Input=  24.2, Error=  57.8, PIDTerms=11.569/ 0.068/-0.000/ 0.000, Output= 0.104(-0.104/0.104), Volt=8.5(7.2)
GlobalTracer.FrcAuto_Info: elevatorLimitSwitches=false/false, talonCurrent=0.875, pdpElevatorCurrent=0.000
GlobalTracer.printPidInfo_Info: [53.959] elevatorPidController: Target=  82.0, Input=  24.0, Error=  58.0, PIDTerms=11.597/ 0.071/ 0.000/ 0.000, Output= 0.104(-0.104/0.104), Volt=9.0(7.2)
GlobalTracer.FrcAuto_Info: elevatorLimitSwitches=false/false, talonCurrent=0.750, pdpElevatorCurrent=0.000
GlobalTracer.printPidInfo_Info: [54.002] elevatorPidController: Target=  82.0, Input=  24.0, Error=  58.0, PIDTerms=11.596/ 0.074/-0.000/ 0.000, Output= 0.115(-0.115/0.115), Volt=10.8(7.2)
GlobalTracer.FrcAuto_Info: elevatorLimitSwitches=false/false, talonCurrent=0.750, pdpElevatorCurrent=0.000
GlobalTracer.printPidInfo_Info: [54.062] elevatorPidController: Target=  82.0, Input=  24.0, Error=  58.0, PIDTerms=11.597/ 0.077/ 0.000/ 0.000, Output= 0.115(-0.115/0.115), Volt=12.0(7.2)
GlobalTracer.FrcAuto_Info: elevatorLimitSwitches=false/false, talonCurrent=1.125, pdpElevatorCurrent=0.000
GlobalTracer.printPidInfo_Info: [54.126] elevatorPidController: Target=  82.0, Input=  24.0, Error=  58.0, PIDTerms=11.597/ 0.081/ 0.000/ 0.000, Output= 0.120(-0.120/0.120), Volt=12.0(7.2)
GlobalTracer.FrcAuto_Info: elevatorLimitSwitches=false/false, talonCurrent=1.250, pdpElevatorCurrent=0.000
GlobalTracer.printPidInfo_Info: [54.181] elevatorPidController: Target=  82.0, Input=  24.0, Error=  58.0, PIDTerms=11.595/ 0.084/-0.000/ 0.000, Output= 0.131(-0.131/0.131), Volt=12.0(7.2)
GlobalTracer.FrcAuto_Info: elevatorLimitSwitches=false/false, talonCurrent=1.375, pdpElevatorCurrent=0.000
GlobalTracer.printPidInfo_Info: [54.245] elevatorPidController: Target=  82.0, Input=  24.0, Error=  58.0, PIDTerms=11.593/ 0.088/-0.000/ 0.000, Output= 0.143(-0.143/0.143), Volt=11.9(7.2)
GlobalTracer.FrcAuto_Info: elevatorLimitSwitches=false/false, talonCurrent=1.625, pdpElevatorCurrent=2.250
GlobalTracer.printPidInfo_Info: [54.304] elevatorPidController: Target=  82.0, Input=  24.0, Error=  58.0, PIDTerms=11.592/ 0.091/-0.000/ 0.000, Output= 0.143(-0.143/0.143), Volt=11.8(7.2)
GlobalTracer.FrcAuto_Info: elevatorLimitSwitches=false/false, talonCurrent=2.000, pdpElevatorCurrent=2.625
GlobalTracer.printPidInfo_Info: [54.367] elevatorPidController: Target=  82.0, Input=  24.0, Error=  58.0, PIDTerms=11.592/ 0.095/ 0.000/ 0.000, Output= 0.174(-0.174/0.174), Volt=11.5(7.2)
GlobalTracer.FrcAuto_Info: elevatorLimitSwitches=false/false, talonCurrent=2.000, pdpElevatorCurrent=2.625
GlobalTracer.printPidInfo_Info: [54.405] elevatorPidController: Target=  82.0, Input=  24.0, Error=  58.0, PIDTerms=11.592/ 0.097/ 0.000/ 0.000, Output= 0.262(-0.262/0.262), Volt=11.5(7.2)
GlobalTracer.FrcAuto_Info: elevatorLimitSwitches=false/false, talonCurrent=3.625, pdpElevatorCurrent=2.625
GlobalTracer.printPidInfo_Info: [54.470] elevatorPidController: Target=  82.0, Input=  24.2, Error=  57.8, PIDTerms=11.566/ 0.101/-0.000/ 0.000, Output= 0.723(-0.723/0.723), Volt=11.3(7.2)
GlobalTracer.FrcAuto_Info: elevatorLimitSwitches=false/false, talonCurrent=7.250, pdpElevatorCurrent=5.375
GlobalTracer.printPidInfo_Info: [54.520] elevatorPidController: Target=  82.0, Input=  24.4, Error=  57.6, PIDTerms=11.522/ 0.103/-0.000/ 0.000, Output= 1.000(-1.000/1.000), Volt=9.8(7.2)
GlobalTracer.FrcAuto_Info: elevatorLimitSwitches=false/false, talonCurrent=50.250, pdpElevatorCurrent=24.000
GlobalTracer.printPidInfo_Info: [54.570] elevatorPidController: Target=  82.0, Input=  25.5, Error=  56.5, PIDTerms=11.309/ 0.107/-0.000/ 0.000, Output= 1.000(-1.000/1.000), Volt=10.0(7.2)
GlobalTracer.FrcAuto_Info: elevatorLimitSwitches=false/false, talonCurrent=63.000, pdpElevatorCurrent=68.500
GlobalTracer.printPidInfo_Info: [54.618] elevatorPidController: Target=  82.0, Input=  26.3, Error=  55.7, PIDTerms=11.135/ 0.109/-0.000/ 0.000, Output= 1.000(-1.000/1.000), Volt=10.3(7.2)
GlobalTracer.FrcAuto_Info: elevatorLimitSwitches=false/false, talonCurrent=57.625, pdpElevatorCurrent=68.500
GlobalTracer.printPidInfo_Info: [54.676] elevatorPidController: Target=  82.0, Input=  28.1, Error=  53.9, PIDTerms=10.789/ 0.112/-0.000/ 0.000, Output= 1.000(-1.000/1.000), Volt=10.6(7.2)
GlobalTracer.FrcAuto_Info: elevatorLimitSwitches=false/false, talonCurrent=46.375, pdpElevatorCurrent=59.500
GlobalTracer.printPidInfo_Info: [54.729] elevatorPidController: Target=  82.0, Input=  30.1, Error=  51.9, PIDTerms=10.385/ 0.115/-0.000/ 0.000, Output= 1.000(-1.000/1.000), Volt=10.8(7.2)
GlobalTracer.FrcAuto_Info: elevatorLimitSwitches=false/false, talonCurrent=41.375, pdpElevatorCurrent=49.125
GlobalTracer.printPidInfo_Info: [54.779] elevatorPidController: Target=  82.0, Input=  31.6, Error=  50.4, PIDTerms=10.086/ 0.117/-0.000/ 0.000, Output= 1.000(-1.000/1.000), Volt=10.8(7.2)
GlobalTracer.FrcAuto_Info: elevatorLimitSwitches=false/false, talonCurrent=38.625, pdpElevatorCurrent=41.875
GlobalTracer.printPidInfo_Info: [54.839] elevatorPidController: Target=  82.0, Input=  33.7, Error=  48.3, PIDTerms= 9.657/ 0.120/-0.000/ 0.000, Output= 1.000(-1.000/1.000), Volt=10.9(7.2)
GlobalTracer.FrcAuto_Info: elevatorLimitSwitches=false/false, talonCurrent=36.125, pdpElevatorCurrent=41.500
GlobalTracer.printPidInfo_Info: [54.898] elevatorPidController: Target=  82.0, Input=  36.0, Error=  46.0, PIDTerms= 9.199/ 0.123/-0.000/ 0.000, Output= 0.595(-0.595/0.595), Volt=11.7(7.2)
