GlobalTracer.FirstPowerUp_Info: Fri Apr 06 10:14:57 PDT 2018[0.075]: ***** AUTO_MODE *****
GlobalTracer.Vision_Info: Pixy is enabled!
GlobalTracer.FirstPowerUp_Info: PNCMP_Qualification048 (Red2) [FMSConnected=true] msg=LLL
GlobalTracer.FirstPowerUp_Info: eventName=PNCMP, matchType=Qualification, matchNumber=048
GlobalTracer.CmdAutoMoveToCrossField_Info: [0.135] delay=0.0, startPos=RIGHT_POS
GlobalTracer.Robot_Info: [0.143] <<< DRIVE_TO_LANE_3>>> xPos=  0.00,yPos=  0.00,heading=   0.0/   0.0,volts=12.7(12.7)
GlobalTracer.printPidInfo_Info: [0.143] encoderXPidCtrl: Target=   0.0, Input=   0.0, Error=   0.0, PIDTerms= 0.000/ 0.000/ 0.000/ 0.000, Output= 0.000(-0.700/0.700), Volt=12.7(12.7)
GlobalTracer.printPidInfo_Info: [57.921] elevatorPidController: Target=   8.0, Input=   7.9, Error=   0.0, PIDTerms= 0.007/ 0.000/ 0.000/ 0.000, Output= 0.007(-1.000/1.000), Volt=9.8(8.2)
GlobalTracer.FrcAuto_Info: Elevator limit switch: true/false
GlobalTracer.printPidInfo_Info: [57.963] elevatorPidController: Target=   8.0, Input=   7.9, Error=   0.0, PIDTerms= 0.007/ 0.000/ 0.000/ 0.000, Output= 0.007(-1.000/1.000), Volt=10.0(8.2)
GlobalTracer.FrcAuto_Info: Elevator limit switch: true/false
GlobalTracer.printPidInfo_Info: [58.013] elevatorPidController: Target=   8.0, Input=   7.9, Error=   0.0, PIDTerms= 0.007/ 0.000/ 0.000/ 0.000, Output= 0.007(-1.000/1.000), Volt=10.2(8.2)
GlobalTracer.FrcAuto_Info: Elevator limit switch: true/false
GlobalTracer.printPidInfo_Info: [58.056] elevatorPidController: Target=   8.0, Input=   7.9, Error=   0.0, PIDTerms= 0.007/ 0.000/ 0.000/ 0.000, Output= 0.007(-1.000/1.000), Volt=10.5(8.2)
GlobalTracer.FrcAuto_Info: Elevator limit switch: true/false
GlobalTracer.printPidInfo_Info: [58.099] elevatorPidController: Target=   8.0, Input=   7.9, Error=   0.0, PIDTerms= 0.007/ 0.000/ 0.000/ 0.000, Output= 0.007(-1.000/1.000), Volt=10.5(8.2)
GlobalTracer.FrcAuto_Info: Elevator limit switch: true/false
GlobalTracer.printPidInfo_Info: [58.138] elevatorPidController: Target=   8.0, Input=   7.9, Error=   0.0, PIDTerms= 0.007/ 0.000/ 0.000/ 0.000, Output= 0.007(-1.000/1.000), Volt=11.2(8.2)
GlobalTracer.FrcAuto_Info: Elevator limit switch: true/false
GlobalTracer.printPidInfo_Info: [58.179] elevatorPidController: Target=   8.0, Input=   7.9, Error=   0.0, PIDTerms= 0.007/ 0.000/ 0.000/ 0.000, Output= 0.007(-1.000/1.000), Volt=11.3(8.2)
GlobalTracer.FrcAuto_Info: Elevator limit switch: true/false
GlobalTracer.printPidInfo_Info: [58.220] elevatorPidController: Target=   8.0, Input=   7.9, Error=   0.0, PIDTerms= 0.007/ 0.000/ 0.000/ 0.000, Output= 0.007(-1.000/1.000), Volt=11.2(8.2)
GlobalTracer.FrcAuto_Info: Elevator limit switch: true/false
GlobalTracer.printPidInfo_Info: [58.262] elevatorPidController: Target=   8.0, Input=   7.9, Error=   0.0, PIDTerms= 0.007/ 0.000/ 0.000/ 0.000, Output= 0.007(-1.000/1.000), Volt=10.0(8.2)
GlobalTracer.FrcAuto_Info: Elevator limit switch: true/false
GlobalTracer.printPidInfo_Info: [58.303] elevatorPidController: Target=   8.0, Input=   7.9, Error=   0.0, PIDTerms= 0.007/ 0.000/ 0.000/ 0.000, Output= 0.007(-1.000/1.000), Volt=10.1(8.2)
GlobalTracer.FrcAuto_Info: Elevator limit switch: true/false
GlobalTracer.printPidInfo_Info: [58.368] elevatorPidController: Target=   8.0, Input=   7.9, Error=   0.0, PIDTerms= 0.007/ 0.000/ 0.000/ 0.000, Output= 0.007(-1.000/1.000), Volt=10.5(8.2)
GlobalTracer.FrcAuto_Info: Elevator limit switch: true/false
GlobalTracer.printPidInfo_Info: [58.443] elevatorPidController: Target=   8.0, Input=   7.9, Error=   0.0, PIDTerms= 0.009/ 0.000/ 0.000/ 0.000, Output= 0.009(-1.000/1.000), Volt=10.8(8.2)
GlobalTracer.FrcAuto_Info: Elevator limit switch: true/false
GlobalTracer.printPidInfo_Info: [58.519] elevatorPidController: Target=   8.0, Input=   7.9, Error=   0.0, PIDTerms= 0.009/ 0.000/ 0.000/ 0.000, Output= 0.009(-1.000/1.000), Volt=11.8(8.2)
GlobalTracer.FrcAuto_Info: Elevator limit switch: true/false
GlobalTracer.printPidInfo_Info: [58.581] elevatorPidController: Target=   8.0, Input=   7.9, Error=   0.0, PIDTerms= 0.009/ 0.000/ 0.000/ 0.000, Output= 0.009(-1.000/1.000), Volt=11.6(8.2)
GlobalTracer.FrcAuto_Info: Elevator limit switch: true/false
GlobalTracer.printPidInfo_Info: [58.651] elevatorPidController: Target=   8.0, Input=   7.9, Error=   0.0, PIDTerms= 0.009/ 0.000/ 0.000/ 0.000, Output= 0.009(-1.000/1.000), Volt=11.7(8.2)
GlobalTracer.FrcAuto_Info: Elevator limit switch: true/false
GlobalTracer.printPidInfo_Info: [58.708] elevatorPidController: Target=   8.0, Input=   7.9, Error=   0.0, PIDTerms= 0.009/ 0.000/ 0.000/ 0.000, Output= 0.009(-1.000/1.000), Volt=11.7(8.2)
GlobalTracer.FrcAuto_Info: Elevator limit switch: true/false
GlobalTracer.printPidInfo_Info: [58.777] elevatorPidController: Target=   8.0, Input=   7.9, Error=   0.0, PIDTerms= 0.009/ 0.000/ 0.000/ 0.000, Output= 0.009(-1.000/1.000), Volt=11.6(8.2)
GlobalTracer.FrcAuto_Info: Elevator limit switch: true/false
GlobalTracer.printPidInfo_Info: [58.820] elevatorPidController: Target=   8.0, Input=   7.9, Error=   0.0, PIDTerms= 0.009/ 0.000/ 0.000/ 0.000, Output= 0.009(-1.000/1.000), Volt=11.6(8.2)
GlobalTracer.FrcAuto_Info: Elevator limit switch: true/false
GlobalTracer.printPidInfo_Info: [58.885] elevatorPidController: Target=   8.0, Input=   7.9, Error=   0.0, PIDTerms= 0.009/ 0.000/ 0.000/ 0.000, Output= 0.009(-1.000/1.000), Volt=11.5(8.2)
GlobalTracer.FrcAuto_Info: Elevator limit switch: true/false
GlobalTracer.printPidInfo_Info: [58.938] elevatorPidController: Target=   8.0, Input=   7.9, Error=   0.0, PIDTerms= 0.009/ 0.000/ 0.000/ 0.000, Output= 0.009(-1.000/1.000), Volt=11.6(8.2)
GlobalTracer.FrcAuto_Info: Elevator limit switch: true/false
GlobalTracer.printPidInfo_Info: [58.995] elevatorPidController: Target=   8.0, Input=   7.9, Error=   0.0, PIDTerms= 0.009/ 0.000/ 0.000/ 0.000, Output= 0.009(-1.000/1.000), Volt=11.6(8.2)
GlobalTracer.FrcAuto_Info: Elevator limit switch: true/false
GlobalTracer.printPidInfo_Info: [59.048] elevatorPidController: Target=   8.0, Input=   7.9, Error=   0.0, PIDTerms= 0.009/ 0.000/ 0.000/ 0.000, Output= 0.009(-1.000/1.000), Volt=11.6(8.2)
GlobalTracer.FrcAuto_Info: Elevator limit switch: true/false
GlobalTracer.printPidInfo_Info: [59.107] elevatorPidController: Target=   8.0, Input=   7.9, Error=   0.0, PIDTerms= 0.007/ 0.000/-0.000/ 0.000, Output= 0.007(-1.000/1.000), Volt=11.6(8.2)
GlobalTracer.FrcAuto_Info: Elevator limit switch: true/false
GlobalTracer.printPidInfo_Info: [59.181] elevatorPidController: Target=   8.0, Input=   7.9, Error=   0.0, PIDTerms= 0.009/ 0.000/ 0.000/ 0.000, Output= 0.009(-1.000/1.000), Volt=11.7(8.2)
GlobalTracer.FrcAuto_Info: Elevator limit switch: true/false
GlobalTracer.printPidInfo_Info: [59.250] elevatorPidController: Target=   8.0, Input=   7.9, Error=   0.0, PIDTerms= 0.006/ 0.000/-0.000/ 0.000, Output= 0.006(-1.000/1.000), Volt=11.1(8.2)
GlobalTracer.FrcAuto_Info: Elevator limit switch: true/false
GlobalTracer.printPidInfo_Info: [59.315] elevatorPidController: Target=   8.0, Input=   8.0, Error=  -0.0, PIDTerms=-0.004/ 0.000/-0.000/ 0.000, Output=-0.004(-1.000/1.000), Volt=11.4(8.2)
GlobalTracer.FrcAuto_Info: Elevator limit switch: true/false
GlobalTracer.printPidInfo_Info: [59.378] elevatorPidController: Target=   8.0, Input=   8.2, Error=  -0.2, PIDTerms=-0.034/ 0.000/-0.000/ 0.000, Output=-0.034(-1.000/1.000), Volt=11.0(8.2)
GlobalTracer.FrcAuto_Info: Elevator limit switch: true/false
GlobalTracer.printPidInfo_Info: [59.444] elevatorPidController: Target=   8.0, Input=   7.9, Error=   0.1, PIDTerms= 0.013/ 0.000/ 0.000/ 0.000, Output= 0.013(-1.000/1.000), Volt=9.5(8.2)
GlobalTracer.FrcAuto_Info: Elevator limit switch: true/false
GlobalTracer.printPidInfo_Info: [59.506] elevatorPidController: Target=   8.0, Input=   8.0, Error=  -0.0, PIDTerms=-0.004/ 0.000/-0.000/ 0.000, Output=-0.004(-1.000/1.000), Volt=10.0(8.2)
GlobalTracer.FrcAuto_Info: Elevator limit switch: true/false
GlobalTracer.printPidInfo_Info: [59.562] elevatorPidController: Target=   8.0, Input=   8.0, Error=  -0.0, PIDTerms=-0.007/ 0.000/-0.000/ 0.000, Output=-0.007(-1.000/1.000), Volt=10.6(8.2)
GlobalTracer.FrcAuto_Info: Elevator limit switch: true/false
GlobalTracer.printPidInfo_Info: [59.623] elevatorPidController: Target=   8.0, Input=   8.0, Error=  -0.0, PIDTerms=-0.006/ 0.000/ 0.000/ 0.000, Output=-0.006(-1.000/1.000), Volt=11.0(8.2)
GlobalTracer.FrcAuto_Info: Elevator limit switch: true/false
GlobalTracer.printPidInfo_Info: [59.679] elevatorPidController: Target=   8.0, Input=   7.9, Error=   0.1, PIDTerms= 0.021/ 0.000/ 0.000/ 0.000, Output= 0.022(-1.000/1.000), Volt=10.7(8.2)
GlobalTracer.FrcAuto_Info: Elevator limit switch: true/false
GlobalTracer.printPidInfo_Info: [59.739] elevatorPidController: Target=   8.0, Input=   7.9, Error=   0.1, PIDTerms= 0.017/ 0.000/-0.000/ 0.000, Output= 0.017(-1.000/1.000), Volt=10.8(8.2)
GlobalTracer.FrcAuto_Info: Elevator limit switch: true/false
GlobalTracer.printPidInfo_Info: [59.788] elevatorPidController: Target=   8.0, Input=   7.9, Error=   0.1, PIDTerms= 0.021/ 0.000/ 0.000/ 0.000, Output= 0.022(-1.000/1.000), Volt=10.3(8.2)
GlobalTracer.FrcAuto_Info: Elevator limit switch: true/false
GlobalTracer.printPidInfo_Info: [59.842] elevatorPidController: Target=   8.0, Input=   7.9, Error=   0.1, PIDTerms= 0.017/ 0.000/-0.000/ 0.000, Output= 0.017(-1.000/1.000), Volt=10.1(8.2)
GlobalTracer.FrcAuto_Info: Elevator limit switch: true/false
GlobalTracer.printPidInfo_Info: [59.883] elevatorPidController: Target=   8.0, Input=   8.0, Error=  -0.0, PIDTerms=-0.004/ 0.000/-0.000/ 0.000, Output=-0.004(-1.000/1.000), Volt=10.0(8.2)
GlobalTracer.FrcAuto_Info: Elevator limit switch: true/false
GlobalTracer.printPidInfo_Info: [59.916] elevatorPidController: Target=   8.0, Input=   8.0, Error=   0.0, PIDTerms= 0.000/ 0.000/ 0.000/ 0.000, Output= 0.000(-1.000/1.000), Volt=10.1(8.2)
GlobalTracer.FrcAuto_Info: Elevator limit switch: true/false
GlobalTracer.printPidInfo_Info: [59.962] elevatorPidController: Target=   8.0, Input=   7.9, Error=   0.1, PIDTerms= 0.019/ 0.000/ 0.000/ 0.000, Output= 0.019(-1.000/1.000), Volt=10.5(8.2)
GlobalTracer.FrcAuto_Info: Elevator limit switch: true/false
GlobalTracer.printPidInfo_Info: [60.012] elevatorPidController: Target=   8.0, Input=   7.9, Error=   0.1, PIDTerms= 0.019/ 0.000/ 0.000/ 0.000, Output= 0.019(-1.000/1.000), Volt=10.9(8.2)
GlobalTracer.FrcAuto_Info: Elevator limit switch: true/false
GlobalTracer.printPidInfo_Info: [60.056] elevatorPidController: Target=   8.0, Input=   7.9, Error=   0.1, PIDTerms= 0.014/ 0.000/-0.000/ 0.000, Output= 0.014(-1.000/1.000), Volt=11.3(8.2)
GlobalTracer.FrcAuto_Info: Elevator limit switch: true/false
GlobalTracer.printPidInfo_Info: [60.096] elevatorPidController: Target=   8.0, Input=   7.9, Error=   0.1, PIDTerms= 0.016/ 0.000/ 0.000/ 0.000, Output= 0.016(-1.000/1.000), Volt=11.8(8.2)
GlobalTracer.FrcAuto_Info: Elevator limit switch: true/false
GlobalTracer.printPidInfo_Info: [60.137] elevatorPidController: Target=   8.0, Input=   7.9, Error=   0.1, PIDTerms= 0.016/ 0.000/ 0.000/ 0.000, Output= 0.016(-1.000/1.000), Volt=8.8(8.2)
GlobalTracer.FrcAuto_Info: Elevator limit switch: true/false
GlobalTracer.printPidInfo_Info: [60.178] elevatorPidController: Target=   8.0, Input=   7.9, Error=   0.1, PIDTerms= 0.014/ 0.000/-0.000/ 0.000, Output= 0.014(-1.000/1.000), Volt=8.6(8.2)
GlobalTracer.FrcAuto_Info: Elevator limit switch: true/false
GlobalTracer.printPidInfo_Info: [60.215] elevatorPidController: Target=   8.0, Input=   8.0, Error=   0.0, PIDTerms= 0.003/ 0.000/-0.000/ 0.000, Output= 0.003(-1.000/1.000), Volt=8.5(8.2)
GlobalTracer.FrcAuto_Info: Elevator limit switch: true/false
GlobalTracer.printPidInfo_Info: [60.261] elevatorPidController: Target=   8.0, Input=   7.9, Error=   0.0, PIDTerms= 0.007/ 0.000/ 0.000/ 0.000, Output= 0.007(-1.000/1.000), Volt=8.6(8.2)
GlobalTracer.FrcAuto_Info: Elevator limit switch: true/false
GlobalTracer.printPidInfo_Info: [60.298] elevatorPidController: Target=   8.0, Input=   7.9, Error=   0.1, PIDTerms= 0.011/ 0.000/ 0.000/ 0.000, Output= 0.012(-1.000/1.000), Volt=8.6(8.2)
GlobalTracer.FrcAuto_Info: Elevator limit switch: true/false
GlobalTracer.printPidInfo_Info: [60.361] elevatorPidController: Target=   8.0, Input=   8.0, Error=   0.0, PIDTerms= 0.001/ 0.000/-0.000/ 0.000, Output= 0.002(-1.000/1.000), Volt=9.7(8.2)
GlobalTracer.FrcAuto_Info: Elevator limit switch: true/false
GlobalTracer.printPidInfo_Info: [60.426] elevatorPidController: Target=   8.0, Input=   8.0, Error=   0.0, PIDTerms= 0.003/ 0.000/ 0.000/ 0.000, Output= 0.003(-1.000/1.000), Volt=9.9(8.2)
GlobalTracer.FrcAuto_Info: Elevator limit switch: true/false
GlobalTracer.printPidInfo_Info: [60.479] elevatorPidController: Target=   8.0, Input=   7.9, Error=   0.0, PIDTerms= 0.007/ 0.000/ 0.000/ 0.000, Output= 0.007(-1.000/1.000), Volt=10.0(8.2)
GlobalTracer.FrcAuto_Info: Elevator limit switch: true/false
GlobalTracer.printPidInfo_Info: [60.541] elevatorPidController: Target=   8.0, Input=   7.9, Error=   0.1, PIDTerms= 0.013/ 0.000/ 0.000/ 0.000, Output= 0.013(-1.000/1.000), Volt=10.4(8.2)
GlobalTracer.FrcAuto_Info: Elevator limit switch: true/false
GlobalTracer.printPidInfo_Info: [60.616] elevatorPidController: Target=   8.0, Input=   8.0, Error=   0.0, PIDTerms= 0.004/ 0.000/-0.000/ 0.000, Output= 0.004(-1.000/1.000), Volt=10.5(8.2)
GlobalTracer.FrcAuto_Info: Elevator limit switch: true/false
GlobalTracer.printPidInfo_Info: [60.660] elevatorPidController: Target=   8.0, Input=   7.9, Error=   0.1, PIDTerms= 0.010/ 0.000/ 0.000/ 0.000, Output= 0.010(-1.000/1.000), Volt=10.5(8.2)
GlobalTracer.FrcAuto_Info: Elevator limit switch: true/false
GlobalTracer.printPidInfo_Info: [60.708] elevatorPidController: Target=   8.0, Input=   7.9, Error=   0.1, PIDTerms= 0.014/ 0.000/ 0.000/ 0.000, Output= 0.014(-1.000/1.000), Volt=10.6(8.2)
GlobalTracer.FrcAuto_Info: Elevator limit switch: true/false
GlobalTracer.printPidInfo_Info: [60.760] elevatorPidController: Target=   8.0, Input=   7.9, Error=   0.1, PIDTerms= 0.011/ 0.000/-0.000/ 0.000, Output= 0.012(-1.000/1.000), Volt=10.7(8.2)
GlobalTracer.FrcAuto_Info: Elevator limit switch: true/false
GlobalTracer.printPidInfo_Info: [60.802] elevatorPidController: Target=   8.0, Input=   7.9, Error=   0.1, PIDTerms= 0.011/ 0.000/ 0.000/ 0.000, Output= 0.012(-1.000/1.000), Volt=10.6(8.2)
GlobalTracer.FrcAuto_Info: Elevator limit switch: true/false
GlobalTracer.printPidInfo_Info: [60.846] elevatorPidController: Target=   8.0, Input=   7.9, Error=   0.1, PIDTerms= 0.014/ 0.000/ 0.000/ 0.000, Output= 0.014(-1.000/1.000), Volt=10.8(8.2)
GlobalTracer.FrcAuto_Info: Elevator limit switch: true/false
GlobalTracer.printPidInfo_Info: [60.898] elevatorPidController: Target=   8.0, Input=   7.9, Error=   0.1, PIDTerms= 0.011/ 0.000/-0.000/ 0.000, Output= 0.012(-1.000/1.000), Volt=12.3(8.2)
GlobalTracer.FrcAuto_Info: Elevator limit switch: true/false
GlobalTracer.printPidInfo_Info: [60.938] elevatorPidController: Target=   8.0, Input=   7.9, Error=   0.1, PIDTerms= 0.019/ 0.000/ 0.000/ 0.000, Output= 0.019(-1.000/1.000), Volt=12.4(8.2)
GlobalTracer.FrcAuto_Info: Elevator limit switch: true/false
GlobalTracer.printPidInfo_Info: [60.977] elevatorPidController: Target=   8.0, Input=   7.9, Error=   0.1, PIDTerms= 0.020/ 0.000/ 0.000/ 0.000, Output= 0.020(-1.000/1.000), Volt=12.4(8.2)
GlobalTracer.FrcAuto_Info: Elevator limit switch: true/false
GlobalTracer.printPidInfo_Info: [61.021] elevatorPidController: Target=   8.0, Input=   7.9, Error=   0.1, PIDTerms= 0.021/ 0.000/ 0.000/ 0.000, Output= 0.022(-1.000/1.000), Volt=12.4(8.2)
GlobalTracer.FrcAuto_Info: Elevator limit switch: true/false
GlobalTracer.printPidInfo_Info: [61.078] elevatorPidController: Target=   8.0, Input=   7.9, Error=   0.1, PIDTerms= 0.021/ 0.000/ 0.000/ 0.000, Output= 0.022(-1.000/1.000), Volt=12.4(8.2)
GlobalTracer.FrcAuto_Info: Elevator limit switch: true/false
GlobalTracer.printPidInfo_Info: [61.125] elevatorPidController: Target=   8.0, Input=   7.9, Error=   0.1, PIDTerms= 0.014/ 0.000/-0.000/ 0.000, Output= 0.015(-1.000/1.000), Volt=12.4(8.2)
GlobalTracer.FrcAuto_Info: Elevator limit switch: true/false
GlobalTracer.printPidInfo_Info: [61.178] elevatorPidController: Target=   8.0, Input=   7.9, Error=   0.1, PIDTerms= 0.014/ 0.000/ 0.000/ 0.000, Output= 0.015(-1.000/1.000), Volt=9.7(8.2)
GlobalTracer.FrcAuto_Info: Elevator limit switch: true/false
GlobalTracer.printPidInfo_Info: [61.234] elevatorPidController: Target=   8.0, Input=   7.9, Error=   0.1, PIDTerms= 0.010/ 0.000/-0.000/ 0.000, Output= 0.010(-1.000/1.000), Volt=10.1(8.2)
GlobalTracer.FrcAuto_Info: Elevator limit switch: true/false
GlobalTracer.printPidInfo_Info: [61.267] elevatorPidController: Target=   8.0, Input=   7.9, Error=   0.1, PIDTerms= 0.011/ 0.000/ 0.000/ 0.000, Output= 0.012(-1.000/1.000), Volt=10.3(8.2)
GlobalTracer.FrcAuto_Info: Elevator limit switch: true/false
GlobalTracer.printPidInfo_Info: [61.304] elevatorPidController: Target=   8.0, Input=   7.9, Error=   0.1, PIDTerms= 0.010/ 0.000/-0.000/ 0.000, Output= 0.010(-1.000/1.000), Volt=10.5(8.2)
GlobalTracer.FrcAuto_Info: Elevator limit switch: true/false
GlobalTracer.printPidInfo_Info: [61.354] elevatorPidController: Target=   8.0, Input=   7.9, Error=   0.1, PIDTerms= 0.016/ 0.000/ 0.000/ 0.000, Output= 0.016(-1.000/1.000), Volt=10.6(8.2)
GlobalTracer.FrcAuto_Info: Elevator limit switch: true/false
GlobalTracer.printPidInfo_Info: [61.396] elevatorPidController: Target=   8.0, Input=   7.9, Error=   0.1, PIDTerms= 0.017/ 0.000/ 0.000/ 0.000, Output= 0.017(-1.000/1.000), Volt=10.8(8.2)
GlobalTracer.FrcAuto_Info: Elevator limit switch: true/false
GlobalTracer.printPidInfo_Info: [61.438] elevatorPidController: Target=   8.0, Input=   7.9, Error=   0.1, PIDTerms= 0.016/ 0.000/-0.000/ 0.000, Output= 0.016(-1.000/1.000), Volt=12.3(8.2)
GlobalTracer.FrcAuto_Info: Elevator limit switch: true/false
GlobalTracer.printPidInfo_Info: [61.480] elevatorPidController: Target=   8.0, Input=   7.9, Error=   0.1, PIDTerms= 0.019/ 0.000/ 0.000/ 0.000, Output= 0.019(-1.000/1.000), Volt=12.3(8.2)
GlobalTracer.FrcAuto_Info: Elevator limit switch: true/false
GlobalTracer.printPidInfo_Info: [61.520] elevatorPidController: Target=   8.0, Input=   7.9, Error=   0.1, PIDTerms= 0.013/ 0.000/-0.000/ 0.000, Output= 0.013(-1.000/1.000), Volt=12.1(8.2)
GlobalTracer.FrcAuto_Info: Elevator limit switch: true/false
GlobalTracer.printPidInfo_Info: [61.585] elevatorPidController: Target=   8.0, Input=   7.9, Error=   0.1, PIDTerms= 0.013/ 0.000/ 0.000/ 0.000, Output= 0.013(-1.000/1.000), Volt=11.9(8.2)
GlobalTracer.FrcAuto_Info: Elevator limit switch: true/false
GlobalTracer.printPidInfo_Info: [61.664] elevatorPidController: Target=   8.0, Input=   7.9, Error=   0.1, PIDTerms= 0.013/ 0.000/ 0.000/ 0.000, Output= 0.013(-1.000/1.000), Volt=10.3(8.2)
GlobalTracer.FrcAuto_Info: Elevator limit switch: true/false
GlobalTracer.printPidInfo_Info: [61.737] elevatorPidController: Target=   8.0, Input=   7.9, Error=   0.1, PIDTerms= 0.021/ 0.000/ 0.000/ 0.000, Output= 0.022(-1.000/1.000), Volt=9.5(8.2)
GlobalTracer.FrcAuto_Info: Elevator limit switch: true/false
GlobalTracer.printPidInfo_Info: [61.800] elevatorPidController: Target=   8.0, Input=   7.9, Error=   0.1, PIDTerms= 0.021/ 0.000/ 0.000/ 0.000, Output= 0.022(-1.000/1.000), Volt=9.4(8.2)
GlobalTracer.FrcAuto_Info: Elevator limit switch: true/false
GlobalTracer.printPidInfo_Info: [61.862] elevatorPidController: Target=   8.0, Input=   7.9, Error=   0.1, PIDTerms= 0.017/ 0.000/-0.000/ 0.000, Output= 0.017(-1.000/1.000), Volt=9.4(8.2)
GlobalTracer.FrcAuto_Info: Elevator limit switch: true/false
GlobalTracer.printPidInfo_Info: [61.923] elevatorPidController: Target=   8.0, Input=   7.9, Error=   0.1, PIDTerms= 0.019/ 0.000/ 0.000/ 0.000, Output= 0.019(-1.000/1.000), Volt=9.6(8.2)
GlobalTracer.FrcAuto_Info: Elevator limit switch: true/false
GlobalTracer.printPidInfo_Info: [61.959] elevatorPidController: Target=   8.0, Input=   7.9, Error=   0.1, PIDTerms= 0.020/ 0.000/ 0.000/ 0.000, Output= 0.020(-1.000/1.000), Volt=9.7(8.2)
GlobalTracer.FrcAuto_Info: Elevator limit switch: true/false
GlobalTracer.printPidInfo_Info: [62.009] elevatorPidController: Target=   8.0, Input=   7.9, Error=   0.1, PIDTerms= 0.020/ 0.000/ 0.000/ 0.000, Output= 0.020(-1.000/1.000), Volt=9.9(8.2)
GlobalTracer.FrcAuto_Info: Elevator limit switch: true/false
GlobalTracer.printPidInfo_Info: [62.072] elevatorPidController: Target=   8.0, Input=   7.9, Error=   0.1, PIDTerms= 0.019/ 0.000/-0.000/ 0.000, Output= 0.019(-1.000/1.000), Volt=9.9(8.2)
GlobalTracer.FrcAuto_Info: Elevator limit switch: true/false
GlobalTracer.printPidInfo_Info: [62.120] elevatorPidController: Target=   8.0, Input=   7.9, Error=   0.1, PIDTerms= 0.020/ 0.000/ 0.000/ 0.000, Output= 0.020(-1.000/1.000), Volt=10.2(8.2)
GlobalTracer.FrcAuto_Info: Elevator limit switch: true/false
GlobalTracer.printPidInfo_Info: [62.175] elevatorPidController: Target=   8.0, Input=   7.9, Error=   0.1, PIDTerms= 0.020/ 0.000/ 0.000/ 0.000, Output= 0.020(-1.000/1.000), Volt=10.2(8.2)
GlobalTracer.FrcAuto_Info: Elevator limit switch: true/false
GlobalTracer.printPidInfo_Info: [62.221] elevatorPidController: Target=   8.0, Input=   7.9, Error=   0.1, PIDTerms= 0.020/ 0.000/ 0.000/ 0.000, Output= 0.020(-1.000/1.000), Volt=10.3(8.2)
GlobalTracer.FrcAuto_Info: Elevator limit switch: true/false
GlobalTracer.printPidInfo_Info: [62.285] elevatorPidController: Target=   8.0, Input=   7.9, Error=   0.1, PIDTerms= 0.020/ 0.000/ 0.000/ 0.000, Output= 0.020(-1.000/1.000), Volt=10.5(8.2)
GlobalTracer.FrcAuto_Info: Elevator limit switch: true/false
GlobalTracer.printPidInfo_Info: [62.327] elevatorPidController: Target=   8.0, Input=   7.9, Error=   0.1, PIDTerms= 0.020/ 0.000/ 0.000/ 0.000, Output= 0.020(-1.000/1.000), Volt=11.4(8.2)
GlobalTracer.FrcAuto_Info: Elevator limit switch: true/false
GlobalTracer.Robot_Info: [0.045] <<<           START>>> xPos= 12.71,yPos=1676.41,heading=-611.9/   0.0,volts=11.1(8.2)
GlobalTracer.ProximityTrigger_Info: [0.060] active=true
GlobalTracer.CurrentTrigger_Info: [0.075] prevZone=-1, currZone=1, pickupCurrent=35.00
GlobalTracer.printPidInfo_Info: [62.397] elevatorPidController: Target=   8.0, Input=   7.9, Error=   0.1, PIDTerms= 0.020/ 0.000/ 0.000/ 0.000, Output= 0.020(-1.000/1.000), Volt=11.2(8.2)
GlobalTracer.FrcAuto_Info: Elevator limit switch: true/false
GlobalTracer.pickupTask_Info: [0.112] DELAY_SAMPLING: current=38.00
GlobalTracer.Robot_Info: [0.112] <<<  DELAY_SAMPLING>>> xPos= 13.11,yPos=1684.45,heading=-612.4/   0.0,volts=11.1(8.2)
GlobalTracer.printPidInfo_Info: [62.479] elevatorPidController: Target=   8.0, Input=   8.0, Error=  -0.0, PIDTerms=-0.004/ 0.000/-0.000/ 0.000, Output=-0.004(-1.000/1.000), Volt=11.6(8.2)
GlobalTracer.FrcAuto_Info: Elevator limit switch: true/false
GlobalTracer.printPidInfo_Info: [62.540] elevatorPidController: Target=   8.0, Input=   8.1, Error=  -0.1, PIDTerms=-0.017/ 0.000/-0.000/ 0.000, Output=-0.017(-1.000/1.000), Volt=11.3(8.2)
GlobalTracer.FrcAuto_Info: Elevator limit switch: true/false
GlobalTracer.printPidInfo_Info: [62.587] elevatorPidController: Target=   8.0, Input=   8.1, Error=  -0.1, PIDTerms=-0.019/ 0.000/-0.000/ 0.000, Output=-0.018(-1.000/1.000), Volt=11.2(8.2)
GlobalTracer.FrcAuto_Info: Elevator limit switch: true/false
GlobalTracer.printPidInfo_Info: [62.658] elevatorPidController: Target=   8.0, Input=   8.0, Error=  -0.0, PIDTerms=-0.009/ 0.000/ 0.000/ 0.000, Output=-0.008(-1.000/1.000), Volt=11.2(8.2)
GlobalTracer.FrcAuto_Info: Elevator limit switch: true/false
GlobalTracer.printPidInfo_Info: [62.707] elevatorPidController: Target=   8.0, Input=   7.9, Error=   0.0, PIDTerms= 0.009/ 0.000/ 0.000/ 0.000, Output= 0.009(-1.000/1.000), Volt=11.2(8.2)
GlobalTracer.FrcAuto_Info: Elevator limit switch: true/false
